Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,DJ Willey,PD Salt,1,0
2,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,PD Salt,DJ Willey,JC Buttler,2,0
3,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,DJ Willey,PD Salt,2,0
4,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,DJ Willey,PD Salt,2,0
5,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,DJ Willey,PD Salt,2,0
6,2,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,MJ Potts,PD Salt,4,0
7,4,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,MJ Potts,PD Salt,8,0
8,2,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,MJ Potts,PD Salt,10,0
9,4,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,MJ Potts,PD Salt,14,0
10,2,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,MJ Potts,PD Salt,16,0
11,0,1,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,PD Salt,DJ Willey,JC Buttler,16,1
12,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,DJ Willey,JC Buttler,17,1
13,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,DJ Willey,WL Madsen,17,1
14,4,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,DJ Willey,WL Madsen,21,1
15,4,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,DJ Willey,WL Madsen,25,1
16,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,RE van der Merwe,WL Madsen,26,1
17,3,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,RE van der Merwe,JC Buttler,29,1
18,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,RE van der Merwe,WL Madsen,29,1
19,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,RE van der Merwe,WL Madsen,29,1
20,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,RE van der Merwe,WL Madsen,30,1
21,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,DJ Bravo,WL Madsen,30,1
22,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,DJ Bravo,WL Madsen,31,1
23,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,DJ Bravo,JC Buttler,31,1
24,2,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,DJ Bravo,JC Buttler,33,1
25,4,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,DJ Bravo,JC Buttler,37,1
26,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,AU Rashid,JC Buttler,37,1
27,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,AU Rashid,JC Buttler,37,1
28,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,AU Rashid,JC Buttler,38,1
29,2,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,AU Rashid,WL Madsen,40,1
30,2,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,AU Rashid,WL Madsen,42,1
31,6,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,RE van der Merwe,JC Buttler,48,1
32,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,RE van der Merwe,JC Buttler,49,1
33,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,RE van der Merwe,WL Madsen,50,1
34,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,RE van der Merwe,JC Buttler,51,1
35,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,RE van der Merwe,WL Madsen,52,1
36,4,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,MJ Potts,JC Buttler,56,1
37,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,MJ Potts,JC Buttler,57,1
38,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,MJ Potts,WL Madsen,58,1
39,3,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,MJ Potts,JC Buttler,61,1
40,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,MJ Potts,WL Madsen,62,1
41,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,D Wiese,WL Madsen,62,1
42,0,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,D Wiese,WL Madsen,62,1
43,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,D Wiese,WL Madsen,63,1
44,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,D Wiese,JC Buttler,64,1
45,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,D Wiese,WL Madsen,65,1
46,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,AU Rashid,JC Buttler,66,1
47,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,AU Rashid,WL Madsen,67,1
48,2,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,AU Rashid,JC Buttler,69,1
49,1,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,WL Madsen,AU Rashid,JC Buttler,70,1
50,6,0,Manchester Originals,1,2022,male,Northern Superchargers,6 wickets,"Old Trafford, Manchester",Northern Superchargers,field,Northern Superchargers,JC Buttler,AU Rashid,WL Madsen,76,1
