Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,PD Salt,RJW Topley,JC Buttler,0,0
2,4,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,PD Salt,RJW Topley,JC Buttler,4,0
3,0,1,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,PD Salt,RJW Topley,JC Buttler,4,1
4,0,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,LJ Evans,RJW Topley,JC Buttler,4,1
5,0,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,LJ Evans,RJW Topley,JC Buttler,4,1
6,1,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,LJ Evans,RJW Topley,JC Buttler,5,1
7,1,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,LJ Evans,RJW Topley,JC Buttler,6,1
8,2,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,JC Buttler,RJW Topley,LJ Evans,8,1
9,0,1,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,JC Buttler,RJW Topley,LJ Evans,8,2
10,0,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,PI Walter,RJW Topley,LJ Evans,8,2
11,0,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,PI Walter,RJW Topley,LJ Evans,8,2
12,1,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,LJ Evans,BA Carse,PI Walter,9,2
13,0,0,Manchester Originals,1,2023,male,Manchester Originals,40 runs,"Headingley, Leeds",Manchester Originals,bat,Northern Superchargers,PI Walter,BA Carse,LJ Evans,9,2
