Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,T Banton,L Wood,IA Cockbain,0,0
2,0,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,T Banton,L Wood,IA Cockbain,0,0
3,1,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,T Banton,L Wood,IA Cockbain,1,0
4,0,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,IA Cockbain,L Wood,T Banton,1,0
5,0,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,IA Cockbain,L Wood,T Banton,1,0
6,4,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,IA Cockbain,M Carter,T Banton,5,0
7,0,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,IA Cockbain,M Carter,T Banton,5,0
8,2,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,IA Cockbain,M Carter,T Banton,7,0
9,1,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,IA Cockbain,M Carter,T Banton,8,0
10,0,0,Welsh Fire,1,2021,male,Trent Rockets,6 wickets,"Sophia Gardens, Cardiff",Trent Rockets,field,Trent Rockets,T Banton,M Carter,IA Cockbain,8,0
