Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,Mohammad Amir,AD Hales,0,0
2,1,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,Mohammad Amir,AD Hales,1,0
3,0,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,Mohammad Amir,DJM Short,1,0
4,0,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,Mohammad Amir,DJM Short,1,0
5,0,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,Mohammad Amir,DJM Short,1,0
6,1,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,Mohammad Nabi,DJM Short,2,0
7,0,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,Mohammad Nabi,AD Hales,2,0
8,0,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,Mohammad Nabi,AD Hales,2,0
9,1,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,Mohammad Nabi,AD Hales,3,0
10,2,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,Mohammad Nabi,DJM Short,5,0
11,0,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,RE van der Merwe,AD Hales,5,0
12,4,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,RE van der Merwe,AD Hales,9,0
13,1,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,RE van der Merwe,AD Hales,10,0
14,0,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,RE van der Merwe,DJM Short,10,0
15,1,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,RE van der Merwe,DJM Short,11,0
16,4,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,RE van der Merwe,AD Hales,15,0
17,3,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,DJM Short,RE van der Merwe,AD Hales,18,0
18,6,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,RE van der Merwe,DJM Short,24,0
19,2,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,RE van der Merwe,DJM Short,26,0
20,0,0,Trent Rockets,1,2021,male,Trent Rockets,7 runs,"Lord's, London",London Spirit,field,London Spirit,AD Hales,RE van der Merwe,DJM Short,26,0
