Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJ Malan,GHS Garton,AD Hales,1,0
2,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,AD Hales,GHS Garton,DJ Malan,1,0
3,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,AD Hales,GHS Garton,DJ Malan,2,0
4,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJ Malan,GHS Garton,AD Hales,2,0
5,4,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJ Malan,GHS Garton,AD Hales,6,0
6,4,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJ Malan,C Overton,AD Hales,10,0
7,4,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJ Malan,C Overton,AD Hales,14,0
8,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJ Malan,C Overton,AD Hales,14,0
9,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJ Malan,C Overton,AD Hales,15,0
10,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,AD Hales,C Overton,DJ Malan,15,0
11,0,1,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJ Malan,GHS Garton,AD Hales,15,1
12,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJM Short,GHS Garton,AD Hales,16,1
13,2,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,AD Hales,GHS Garton,DJM Short,18,1
14,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,AD Hales,GHS Garton,DJM Short,18,1
15,0,1,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,AD Hales,GHS Garton,DJM Short,18,2
16,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SJ Mullaney,C Overton,DJM Short,18,2
17,4,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SJ Mullaney,C Overton,DJM Short,22,2
18,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SJ Mullaney,C Overton,DJM Short,23,2
19,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJM Short,C Overton,SJ Mullaney,24,2
20,0,1,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SJ Mullaney,C Overton,DJM Short,24,3
21,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJM Short,GHS Garton,SR Patel,25,3
22,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJM Short,GHS Garton,SR Patel,25,3
23,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJM Short,GHS Garton,SR Patel,26,3
24,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,GHS Garton,DJM Short,27,3
25,4,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJM Short,GHS Garton,SR Patel,31,3
26,0,1,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,DJM Short,GHS Garton,SR Patel,31,4
27,4,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,L Gregory,C Overton,SR Patel,35,4
28,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,L Gregory,C Overton,SR Patel,35,4
29,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,L Gregory,C Overton,SR Patel,35,4
30,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,L Gregory,C Overton,SR Patel,36,4
31,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,C Overton,L Gregory,36,4
32,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,L Gregory,TS Mills,SR Patel,36,4
33,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,L Gregory,TS Mills,SR Patel,37,4
34,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,TS Mills,L Gregory,37,4
35,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,TS Mills,L Gregory,38,4
36,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,L Gregory,TS Mills,SR Patel,39,4
37,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,CJ Jordan,L Gregory,39,4
38,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,CJ Jordan,L Gregory,40,4
39,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,L Gregory,CJ Jordan,SR Patel,41,4
40,1,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,CJ Jordan,L Gregory,42,4
41,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,L Gregory,CJ Jordan,SR Patel,42,4
42,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,JB Lintott,L Gregory,42,4
43,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,JB Lintott,L Gregory,42,4
44,4,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,JB Lintott,L Gregory,46,4
45,0,0,Trent Rockets,1,2021,male,Southern Brave,7 wickets,"Kennington Oval, London",Southern Brave,field,Southern Brave,SR Patel,JB Lintott,L Gregory,46,4
