Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,T Kohler-Cadmore,TW Hartley,CA Lynn,0,0
2,1,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,T Kohler-Cadmore,TW Hartley,CA Lynn,1,0
3,1,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,CA Lynn,TW Hartley,T Kohler-Cadmore,2,0
4,5,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,T Kohler-Cadmore,TW Hartley,CA Lynn,7,0
5,1,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,T Kohler-Cadmore,TW Hartley,CA Lynn,8,0
6,1,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,CA Lynn,TW Hartley,T Kohler-Cadmore,9,0
7,1,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,CA Lynn,TW Hartley,T Kohler-Cadmore,10,0
8,4,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,T Kohler-Cadmore,CG Harrison,CA Lynn,14,0
9,1,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,T Kohler-Cadmore,CG Harrison,CA Lynn,15,0
10,1,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,CA Lynn,CG Harrison,T Kohler-Cadmore,16,0
11,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,T Kohler-Cadmore,CG Harrison,CA Lynn,16,0
12,4,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,T Kohler-Cadmore,CG Harrison,CA Lynn,20,0
13,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,CA Lynn,ST Finn,T Kohler-Cadmore,20,0
14,6,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,CA Lynn,ST Finn,T Kohler-Cadmore,26,0
15,6,0,Northern Superchargers,1,2021,male,Northern Superchargers,69 runs,"Headingley, Leeds",Manchester Originals,field,Manchester Originals,CA Lynn,ST Finn,T Kohler-Cadmore,32,0
