Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,M Gaur,JI Rodrigues,1,0
2,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,M Gaur,M Kelly,1,0
3,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,M Gaur,M Kelly,5,0
4,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,M Gaur,M Kelly,6,0
5,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,M Gaur,JI Rodrigues,10,0
6,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,KE Bryce,JI Rodrigues,10,0
7,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,KE Bryce,JI Rodrigues,14,0
8,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,KE Bryce,JI Rodrigues,15,0
9,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,KE Bryce,M Kelly,15,0
10,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,KE Bryce,M Kelly,16,0
11,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,DJS Dottin,M Kelly,17,0
12,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,DJS Dottin,M Kelly,17,0
13,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,DJS Dottin,M Kelly,18,0
14,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,DJS Dottin,M Kelly,18,0
15,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,DJS Dottin,M Kelly,18,0
16,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,DJS Dottin,M Kelly,18,0
17,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,DJS Dottin,M Kelly,18,0
18,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,KE Bryce,M Kelly,18,0
19,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,KE Bryce,M Kelly,19,0
20,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,KE Bryce,JI Rodrigues,23,0
21,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,KE Bryce,JI Rodrigues,23,0
22,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,KE Bryce,JI Rodrigues,25,0
23,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,M Gaur,M Kelly,27,0
24,0,1,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,JI Rodrigues,M Gaur,M Kelly,27,1
25,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,M Gaur,M Kelly,27,1
26,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,M Gaur,M Kelly,28,1
27,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,M Gaur,P Litchfield,29,1
28,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,M Gaur,P Litchfield,33,1
29,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,FMK Morris,P Litchfield,34,1
30,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,M Kelly,35,1
31,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,M Kelly,FMK Morris,P Litchfield,36,1
32,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,M Kelly,36,1
33,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,M Kelly,37,1
34,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,DJS Dottin,M Kelly,41,1
35,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,DJS Dottin,M Kelly,45,1
36,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,DJS Dottin,M Kelly,49,1
37,1,1,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,DJS Dottin,M Kelly,50,2
38,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,DJS Dottin,P Litchfield,51,2
39,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,HJ Armitage,51,2
40,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,HJ Armitage,51,2
41,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,HJ Armitage,51,2
42,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,HJ Armitage,51,2
43,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,HJ Armitage,53,2
44,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,S Ecclestone,P Litchfield,53,2
45,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,S Ecclestone,P Litchfield,54,2
46,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,S Ecclestone,HJ Armitage,55,2
47,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,S Ecclestone,P Litchfield,55,2
48,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,S Ecclestone,P Litchfield,56,2
49,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,HJ Armitage,56,2
50,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,HJ Armitage,60,2
51,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,FMK Morris,HJ Armitage,61,2
52,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,FMK Morris,P Litchfield,63,2
53,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,FMK Morris,P Litchfield,64,2
54,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,A Wellington,P Litchfield,65,2
55,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,A Wellington,HJ Armitage,67,2
56,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,A Wellington,HJ Armitage,68,2
57,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,A Wellington,P Litchfield,69,2
58,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,A Wellington,HJ Armitage,69,2
59,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,A Wellington,HJ Armitage,70,2
60,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,A Wellington,P Litchfield,71,2
61,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,A Wellington,HJ Armitage,72,2
62,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,A Wellington,P Litchfield,73,2
63,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,A Wellington,HJ Armitage,77,2
64,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,S Ecclestone,P Litchfield,78,2
65,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,S Ecclestone,HJ Armitage,78,2
66,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,S Ecclestone,HJ Armitage,82,2
67,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,S Ecclestone,HJ Armitage,82,2
68,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,S Ecclestone,HJ Armitage,84,2
69,0,1,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,P Litchfield,S Ecclestone,HJ Armitage,84,3
70,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,S Ecclestone,HJ Armitage,85,3
71,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,S Ecclestone,G Wareham,86,3
72,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,S Ecclestone,HJ Armitage,87,3
73,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,S Ecclestone,G Wareham,88,3
74,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,A Wellington,G Wareham,88,3
75,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,A Wellington,G Wareham,89,3
76,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,A Wellington,HJ Armitage,89,3
77,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,A Wellington,HJ Armitage,89,3
78,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,A Wellington,HJ Armitage,93,3
79,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,FMK Morris,HJ Armitage,94,3
80,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,FMK Morris,G Wareham,96,3
81,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,FMK Morris,G Wareham,97,3
82,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,FMK Morris,HJ Armitage,98,3
83,0,1,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,HJ Armitage,FMK Morris,G Wareham,98,4
84,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,A Wellington,BAM Heath,98,4
85,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,A Wellington,BAM Heath,100,4
86,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,G Wareham,A Wellington,BAM Heath,101,4
87,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,4 runs,"Headingley, Leeds",Northern Superchargers,bat,Manchester Originals,BAM Heath,A Wellington,G Wareham,101,4
