Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,Shafali Verma,K Moore,E Jones,4,0
2,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,Shafali Verma,K Moore,E Jones,8,0
3,0,1,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,Shafali Verma,K Moore,E Jones,8,1
4,0,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,K Moore,E Jones,8,1
5,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,K Moore,E Jones,12,1
6,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,BA Langston,E Jones,16,1
7,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,BA Langston,E Jones,20,1
8,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,BA Langston,E Jones,24,1
9,0,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,BA Langston,E Jones,24,1
10,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,BA Langston,E Jones,28,1
11,1,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,E Jones,LCN Smith,AE Jones,29,1
12,0,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,LCN Smith,E Jones,29,1
13,0,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,LCN Smith,E Jones,29,1
14,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,LCN Smith,E Jones,33,1
15,0,1,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,AE Jones,LCN Smith,E Jones,33,2
16,0,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,KM Mack,EA Russell,E Jones,33,2
17,1,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,KM Mack,EA Russell,E Jones,34,2
18,1,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,KM Mack,EA Russell,E Jones,35,2
19,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,E Jones,EA Russell,KM Mack,39,2
20,0,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,E Jones,EA Russell,KM Mack,39,2
21,1,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,E Jones,EA Russell,KM Mack,40,2
22,1,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,14 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,E Jones,K Moore,KM Mack,41,2
