Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,PD Salt,AF Milne,JC Buttler,0,0
2,0,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,PD Salt,AF Milne,JC Buttler,0,0
3,2,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,PD Salt,AF Milne,JC Buttler,2,0
4,0,1,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,PD Salt,AF Milne,JC Buttler,2,1
5,0,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,LJ Evans,AF Milne,JC Buttler,2,1
6,0,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,LJ Evans,KW Richardson,JC Buttler,2,1
7,1,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,LJ Evans,KW Richardson,JC Buttler,3,1
8,0,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,JC Buttler,KW Richardson,LJ Evans,3,1
9,0,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,JC Buttler,KW Richardson,LJ Evans,3,1
10,1,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,JC Buttler,KW Richardson,LJ Evans,4,1
11,4,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,JC Buttler,AF Milne,LJ Evans,8,1
12,2,0,Manchester Originals,1,2023,male,Manchester Originals,49 runs,"Old Trafford, Manchester",Birmingham Phoenix,field,Birmingham Phoenix,JC Buttler,AF Milne,LJ Evans,10,1
