Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,SIR Dunkley,A Stonehouse,TT Beaumont,0,0
2,1,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,SIR Dunkley,A Stonehouse,TT Beaumont,1,0
3,1,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,TT Beaumont,A Stonehouse,SIR Dunkley,2,0
4,0,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,SIR Dunkley,A Stonehouse,TT Beaumont,2,0
5,0,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,SIR Dunkley,A Stonehouse,TT Beaumont,2,0
6,0,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,SIR Dunkley,KL Gordon,TT Beaumont,2,0
7,1,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,SIR Dunkley,KL Gordon,TT Beaumont,3,0
8,4,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,TT Beaumont,KL Gordon,SIR Dunkley,7,0
9,1,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,TT Beaumont,KL Gordon,SIR Dunkley,8,0
10,4,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,SIR Dunkley,KL Gordon,TT Beaumont,12,0
11,0,0,Welsh Fire,1,2023,female,Welsh Fire,41 runs,"Sophia Gardens, Cardiff",Welsh Fire,bat,Trent Rockets,TT Beaumont,BF Smith,SIR Dunkley,12,0
