Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,JM Clarke,1,0
2,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,JM Clarke,5,0
3,0,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,JM Clarke,5,0
4,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,JM Clarke,9,0
5,0,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,JM Clarke,9,0
6,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,JM Clarke,13,0
7,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,J Little,JM Clarke,14,0
8,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,J Little,JM Clarke,18,0
9,6,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,J Little,JM Clarke,24,0
10,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,J Little,JM Clarke,25,0
11,0,1,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,JM Clarke,J Little,LWP Wells,25,1
12,0,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,J Little,LWP Wells,25,1
13,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,PI Walter,GD Phillips,26,1
14,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,PI Walter,LWP Wells,27,1
15,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,PI Walter,LWP Wells,28,1
16,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,PI Walter,GD Phillips,32,1
17,2,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,PI Walter,GD Phillips,34,1
18,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,PI Walter,GD Phillips,38,1
19,0,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,Usama Mir,GD Phillips,38,1
20,2,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,Usama Mir,GD Phillips,40,1
21,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,Usama Mir,GD Phillips,41,1
22,0,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,Usama Mir,LWP Wells,41,1
23,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,Usama Mir,LWP Wells,42,1
24,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,JC Tongue,LWP Wells,46,1
25,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,JC Tongue,LWP Wells,47,1
26,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,GD Phillips,48,1
27,2,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,GD Phillips,50,1
28,6,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,GD Phillips,56,1
29,2,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,JC Tongue,GD Phillips,58,1
30,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,Usama Mir,GD Phillips,59,1
31,6,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,Usama Mir,LWP Wells,65,1
32,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,Usama Mir,LWP Wells,66,1
33,6,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,Usama Mir,GD Phillips,72,1
34,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,Usama Mir,GD Phillips,76,1
35,3,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,J Little,LWP Wells,79,1
36,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,J Little,GD Phillips,83,1
37,0,1,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,LWP Wells,J Little,GD Phillips,83,2
38,0,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,DJ Willey,J Little,GD Phillips,83,2
39,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,DJ Willey,J Little,GD Phillips,84,2
40,2,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,DJ Willey,J Little,GD Phillips,86,2
41,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,DJ Willey,J Little,GD Phillips,87,2
42,0,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,TW Hartley,DJ Willey,87,2
43,4,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,TW Hartley,DJ Willey,91,2
44,0,1,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,GD Phillips,TW Hartley,DJ Willey,91,3
45,2,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,SS Eskinazi,TW Hartley,DJ Willey,93,3
46,1,0,Welsh Fire,1,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Manchester Originals,SS Eskinazi,TW Hartley,DJ Willey,94,3
1,0,1,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,PD Salt,Shaheen Shah Afridi,JC Buttler,0,1
2,0,1,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,LJ Evans,Shaheen Shah Afridi,JC Buttler,0,2
3,2,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,MDE Holden,Shaheen Shah Afridi,JC Buttler,2,2
4,0,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,MDE Holden,Shaheen Shah Afridi,JC Buttler,2,2
5,4,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,MDE Holden,Shaheen Shah Afridi,JC Buttler,6,2
6,4,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,MDE Holden,Shaheen Shah Afridi,JC Buttler,10,2
7,4,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,MDE Holden,Shaheen Shah Afridi,JC Buttler,14,2
8,4,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,MDE Holden,Shaheen Shah Afridi,JC Buttler,18,2
9,2,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,MDE Holden,Shaheen Shah Afridi,JC Buttler,20,2
10,4,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,MDE Holden,Shaheen Shah Afridi,JC Buttler,24,2
11,1,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,JC Buttler,DJ Willey,MDE Holden,25,2
12,1,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,MDE Holden,DJ Willey,JC Buttler,26,2
13,2,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,JC Buttler,DJ Willey,MDE Holden,28,2
14,1,0,Manchester Originals,2,2023,male,Welsh Fire,9 runs,"Sophia Gardens, Cardiff",Manchester Originals,field,Welsh Fire,JC Buttler,DJ Willey,MDE Holden,29,2
