Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,4,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,PD Salt,MJ Santner,JC Buttler,4,0
2,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,PD Salt,MJ Santner,JC Buttler,5,0
3,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,MJ Santner,PD Salt,5,0
4,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,MJ Santner,PD Salt,5,0
5,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,MJ Santner,PD Salt,5,0
6,4,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,GHS Garton,PD Salt,9,0
7,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,GHS Garton,PD Salt,9,0
8,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,GHS Garton,PD Salt,10,0
9,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,GHS Garton,PD Salt,11,0
10,6,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,PD Salt,GHS Garton,JC Buttler,17,0
11,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,PD Salt,GHS Garton,JC Buttler,18,0
12,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,PD Salt,MJ Santner,JC Buttler,19,0
13,2,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,MJ Santner,PD Salt,21,0
14,4,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,MJ Santner,PD Salt,25,0
15,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,MJ Santner,PD Salt,26,0
16,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,PD Salt,MJ Santner,JC Buttler,26,0
17,4,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,PD Salt,TS Mills,JC Buttler,30,0
18,0,1,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,PD Salt,TS Mills,JC Buttler,30,1
19,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,LJ Evans,TS Mills,JC Buttler,30,1
20,4,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,LJ Evans,TS Mills,JC Buttler,34,1
21,2,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,LJ Evans,TS Mills,JC Buttler,36,1
22,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,CJ Jordan,LJ Evans,36,1
23,4,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,CJ Jordan,LJ Evans,40,1
24,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,CJ Jordan,LJ Evans,41,1
25,0,1,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,LJ Evans,CJ Jordan,JC Buttler,41,2
26,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,CJ Jordan,JC Buttler,42,2
27,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,CJ Jordan,JC Buttler,42,2
28,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,Rehan Ahmed,JC Buttler,43,2
29,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,Rehan Ahmed,WL Madsen,44,2
30,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,Rehan Ahmed,JC Buttler,44,2
31,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,Rehan Ahmed,JC Buttler,45,2
32,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,Rehan Ahmed,WL Madsen,45,2
33,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,GHS Garton,JC Buttler,46,2
34,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,GHS Garton,WL Madsen,46,2
35,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,GHS Garton,WL Madsen,46,2
36,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,GHS Garton,WL Madsen,47,2
37,2,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,GHS Garton,JC Buttler,49,2
38,6,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,Rehan Ahmed,JC Buttler,55,2
39,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,Rehan Ahmed,JC Buttler,56,2
40,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,Rehan Ahmed,WL Madsen,57,2
41,4,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,Rehan Ahmed,JC Buttler,61,2
42,2,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,Rehan Ahmed,JC Buttler,63,2
43,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,MJ Santner,WL Madsen,63,2
44,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,MJ Santner,WL Madsen,64,2
45,0,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,MJ Santner,JC Buttler,64,2
46,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,MJ Santner,JC Buttler,65,2
47,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,MJ Santner,WL Madsen,66,2
48,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,TS Mills,JC Buttler,67,2
49,2,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,TS Mills,WL Madsen,69,2
50,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,TS Mills,WL Madsen,70,2
51,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,JC Buttler,TS Mills,WL Madsen,71,2
52,1,0,Manchester Originals,1,2023,male,Southern Brave,6 wickets,"Old Trafford, Manchester",Southern Brave,field,Southern Brave,WL Madsen,TS Mills,JC Buttler,72,2
