Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,S Mandhana,BF Smith,DN Wyatt,1,0
2,0,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,DN Wyatt,BF Smith,S Mandhana,1,0
3,0,1,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,DN Wyatt,BF Smith,S Mandhana,1,1
4,4,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,SIR Dunkley,BF Smith,S Mandhana,5,1
5,4,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,SIR Dunkley,BF Smith,S Mandhana,9,1
6,0,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,SIR Dunkley,GK Davis,S Mandhana,9,1
7,0,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,SIR Dunkley,GK Davis,S Mandhana,9,1
8,0,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,SIR Dunkley,GK Davis,S Mandhana,9,1
9,0,1,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,SIR Dunkley,GK Davis,S Mandhana,9,2
10,4,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,TM McGrath,GK Davis,S Mandhana,13,2
11,0,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,S Mandhana,BF Smith,TM McGrath,13,2
12,4,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,S Mandhana,BF Smith,TM McGrath,17,2
13,0,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,S Mandhana,BF Smith,TM McGrath,17,2
14,1,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,S Mandhana,BF Smith,TM McGrath,18,2
15,1,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,TM McGrath,BF Smith,S Mandhana,19,2
16,0,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,S Mandhana,GK Davis,TM McGrath,19,2
17,4,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,S Mandhana,GK Davis,TM McGrath,23,2
18,1,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,S Mandhana,GK Davis,TM McGrath,24,2
19,1,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,TM McGrath,GK Davis,S Mandhana,25,2
20,4,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,S Mandhana,GK Davis,TM McGrath,29,2
21,0,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,TM McGrath,KH Brunt,S Mandhana,29,2
22,0,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,TM McGrath,KH Brunt,S Mandhana,29,2
23,1,0,Southern Brave,1,2022,female,Southern Brave,2 runs,"The Rose Bowl, Southampton",Trent Rockets,field,Trent Rockets,TM McGrath,KH Brunt,S Mandhana,30,2
