Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,ND Dattani,A Shrubsole,TT Beaumont,1,0
2,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,ND Dattani,A Shrubsole,TT Beaumont,1,0
3,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,ND Dattani,A Shrubsole,TT Beaumont,1,0
4,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,ND Dattani,A Shrubsole,TT Beaumont,2,0
5,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Shrubsole,ND Dattani,3,0
6,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,ND Dattani,A Shrubsole,TT Beaumont,3,0
7,0,1,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,ND Dattani,LK Bell,TT Beaumont,3,1
8,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,LK Bell,DJS Dottin,4,1
9,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,LK Bell,DJS Dottin,4,1
10,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,LK Bell,DJS Dottin,4,1
11,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,LK Bell,DJS Dottin,5,1
12,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,LK Bell,DJS Dottin,6,1
13,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,LK Bell,DJS Dottin,6,1
14,6,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,LK Bell,DJS Dottin,12,1
15,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,A Shrubsole,TT Beaumont,13,1
16,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,A Shrubsole,TT Beaumont,14,1
17,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,A Shrubsole,TT Beaumont,14,1
18,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,A Shrubsole,TT Beaumont,14,1
19,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,A Shrubsole,TT Beaumont,14,1
20,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,A Shrubsole,TT Beaumont,14,1
21,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,A Shrubsole,TT Beaumont,14,1
22,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,TG Norris,TT Beaumont,14,1
23,5,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,TG Norris,TT Beaumont,19,1
24,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,TG Norris,TT Beaumont,20,1
25,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,TG Norris,TT Beaumont,20,1
26,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,TG Norris,TT Beaumont,20,1
27,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,TG Norris,TT Beaumont,20,1
28,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,TG Norris,TT Beaumont,21,1
29,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,TG Norris,TT Beaumont,21,1
30,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Shrubsole,DJS Dottin,22,1
31,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Shrubsole,DJS Dottin,22,1
32,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Shrubsole,DJS Dottin,22,1
33,5,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Shrubsole,DJS Dottin,27,1
34,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Shrubsole,DJS Dottin,28,1
35,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,A Shrubsole,TT Beaumont,29,1
36,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,A Shrubsole,TT Beaumont,30,1
37,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Shrubsole,DJS Dottin,30,1
38,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Wellington,DJS Dottin,30,1
39,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Wellington,DJS Dottin,30,1
40,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Wellington,DJS Dottin,30,1
41,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Wellington,DJS Dottin,30,1
42,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Wellington,DJS Dottin,30,1
43,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,SR Taylor,TT Beaumont,31,1
44,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,SR Taylor,DJS Dottin,32,1
45,0,1,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DJS Dottin,SR Taylor,TT Beaumont,32,2
46,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,SR Taylor,TT Beaumont,33,2
47,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,SR Taylor,HC Knight,33,2
48,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,SR Taylor,HC Knight,34,2
49,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,SR Taylor,TT Beaumont,35,2
50,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,SR Taylor,HC Knight,36,2
51,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,SR Taylor,TT Beaumont,37,2
52,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,SR Taylor,TT Beaumont,38,2
53,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,SR Taylor,HC Knight,39,2
54,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Wellington,HC Knight,39,2
55,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Wellington,HC Knight,40,2
56,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,A Wellington,TT Beaumont,40,2
57,0,1,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,A Wellington,TT Beaumont,40,3
58,1,1,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DB Sharma,A Wellington,TT Beaumont,41,4
59,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,CL Tryon,A Wellington,TT Beaumont,41,4
60,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,CL Tryon,A Wellington,TT Beaumont,42,4
61,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Wellington,CL Tryon,42,4
62,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,A Wellington,CL Tryon,43,4
63,2,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,CL Tryon,A Wellington,TT Beaumont,45,4
64,4,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,CL Tryon,A Wellington,TT Beaumont,49,4
65,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,FMK Morris,CL Tryon,49,4
66,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,FMK Morris,CL Tryon,49,4
67,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,FMK Morris,CL Tryon,49,4
68,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,FMK Morris,CL Tryon,50,4
69,2,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,FMK Morris,CL Tryon,52,4
70,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,FMK Morris,CL Tryon,52,4
71,4,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,SR Taylor,CL Tryon,56,4
72,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,SR Taylor,CL Tryon,57,4
73,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,CL Tryon,SR Taylor,TT Beaumont,58,4
74,4,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,SR Taylor,CL Tryon,62,4
75,1,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,SR Taylor,CL Tryon,63,4
76,4,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,LK Bell,CL Tryon,67,4
77,0,0,London Spirit,1,2021,female,Southern Brave,7 wickets,"Lord's, London",Southern Brave,field,Southern Brave,TT Beaumont,LK Bell,CL Tryon,67,4
