Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,4,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,BF Smith,S Mandhana,4,0
2,2,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,BF Smith,S Mandhana,6,0
3,1,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,BF Smith,S Mandhana,7,0
4,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,BF Smith,DN Wyatt,7,0
5,1,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,BF Smith,DN Wyatt,8,0
6,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,P Cleary,S Mandhana,8,0
7,4,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,P Cleary,S Mandhana,12,0
8,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,P Cleary,S Mandhana,12,0
9,1,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,P Cleary,S Mandhana,13,0
10,1,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,P Cleary,S Mandhana,14,0
11,4,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,P Cleary,DN Wyatt,18,0
12,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,HK Matthews,S Mandhana,18,0
13,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,HK Matthews,S Mandhana,18,0
14,1,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DN Wyatt,HK Matthews,S Mandhana,19,0
15,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,HK Matthews,DN Wyatt,19,0
16,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,HK Matthews,DN Wyatt,19,0
17,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,P Cleary,DN Wyatt,19,0
18,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,P Cleary,DN Wyatt,19,0
19,0,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,P Cleary,DN Wyatt,19,0
20,2,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,P Cleary,DN Wyatt,21,0
21,4,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,P Cleary,DN Wyatt,25,0
22,4,0,Southern Brave,1,2021,female,Southern Brave,39 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,S Mandhana,P Cleary,DN Wyatt,29,0
