Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,T Flintoff,DR Gibson,4,0
2,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,T Flintoff,DR Gibson,4,0
3,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,T Flintoff,DR Gibson,5,0
4,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,T Flintoff,GM Harris,5,0
5,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,T Flintoff,GM Harris,9,0
6,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,C Pavely,GM Harris,13,0
7,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,C Pavely,GM Harris,13,0
8,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,C Pavely,GM Harris,13,0
9,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,C Pavely,GM Harris,14,0
10,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,C Pavely,DR Gibson,14,0
11,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,IECM Wong,GM Harris,15,0
12,6,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,IECM Wong,DR Gibson,21,0
13,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,IECM Wong,DR Gibson,22,0
14,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,IECM Wong,DR Gibson,26,0
15,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,IECM Wong,DR Gibson,26,0
16,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,IECM Wong,DR Gibson,30,0
17,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,IECM Wong,DR Gibson,30,0
18,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,C Pavely,DR Gibson,34,0
19,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,C Pavely,DR Gibson,35,0
20,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,C Pavely,GM Harris,39,0
21,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,C Pavely,GM Harris,43,0
22,3,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,C Pavely,GM Harris,46,0
23,0,1,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DR Gibson,C Pavely,GM Harris,46,1
24,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,T Flintoff,AC Kerr,47,1
25,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,T Flintoff,GM Harris,48,1
26,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,T Flintoff,AC Kerr,48,1
27,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,T Flintoff,AC Kerr,49,1
28,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,T Flintoff,GM Harris,50,1
29,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,KA Levick,AC Kerr,51,1
30,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,KA Levick,GM Harris,52,1
31,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,KA Levick,AC Kerr,52,1
32,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,KA Levick,AC Kerr,53,1
33,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,KA Levick,GM Harris,54,1
34,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,C Pavely,GM Harris,55,1
35,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,C Pavely,AC Kerr,59,1
36,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,C Pavely,AC Kerr,60,1
37,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,C Pavely,GM Harris,61,1
38,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,C Pavely,AC Kerr,62,1
39,2,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,KA Levick,GM Harris,64,1
40,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,KA Levick,GM Harris,64,1
41,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,KA Levick,GM Harris,65,1
42,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,KA Levick,AC Kerr,65,1
43,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,KA Levick,AC Kerr,69,1
44,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,EL Arlott,GM Harris,73,1
45,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,EL Arlott,GM Harris,73,1
46,2,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,EL Arlott,GM Harris,75,1
47,0,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,EL Arlott,GM Harris,75,1
48,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AC Kerr,EL Arlott,GM Harris,76,1
49,1,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,T Flintoff,AC Kerr,77,1
50,4,0,London Spirit,1,2023,female,London Spirit,73 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,GM Harris,T Flintoff,AC Kerr,81,1
