Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,F du Plessis,MM Ali,A Lyth,1,0
2,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,MM Ali,F du Plessis,2,0
3,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,F du Plessis,MM Ali,A Lyth,3,0
4,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,MM Ali,F du Plessis,3,0
5,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,MM Ali,F du Plessis,3,0
6,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,KW Richardson,F du Plessis,3,0
7,6,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,KW Richardson,F du Plessis,9,0
8,6,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,KW Richardson,F du Plessis,15,0
9,4,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,KW Richardson,F du Plessis,19,0
10,2,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,KW Richardson,F du Plessis,21,0
11,2,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,F du Plessis,Imran Tahir,A Lyth,23,0
12,4,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,F du Plessis,Imran Tahir,A Lyth,27,0
13,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,F du Plessis,Imran Tahir,A Lyth,28,0
14,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,Imran Tahir,F du Plessis,28,0
15,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,32 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,A Lyth,Imran Tahir,F du Plessis,28,0
