Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,BF Smith,LK Bell,EJ Villani,0,0
2,0,1,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,BF Smith,LK Bell,EJ Villani,0,1
3,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,EJ Villani,0,1
4,4,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,EJ Villani,4,1
5,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,EJ Villani,4,1
6,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,A Shrubsole,EJ Villani,4,1
7,4,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,A Shrubsole,EJ Villani,8,1
8,6,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,A Shrubsole,EJ Villani,14,1
9,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,A Shrubsole,EJ Villani,15,1
10,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,EJ Villani,A Shrubsole,M Kelly,15,1
11,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,FG Kemp,EJ Villani,16,1
12,4,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,EJ Villani,FG Kemp,M Kelly,20,1
13,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,EJ Villani,FG Kemp,M Kelly,21,1
14,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,FG Kemp,EJ Villani,21,1
15,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,FG Kemp,EJ Villani,22,1
16,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,EJ Villani,GL Adams,M Kelly,23,1
17,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,GL Adams,EJ Villani,23,1
18,4,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,GL Adams,EJ Villani,27,1
19,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,GL Adams,EJ Villani,28,1
20,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,EJ Villani,GL Adams,M Kelly,28,1
21,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,EJ Villani,28,1
22,0,1,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,EJ Villani,28,2
23,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,NR Sciver,LK Bell,EJ Villani,28,2
24,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,NR Sciver,LK Bell,EJ Villani,28,2
25,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,NR Sciver,LK Bell,EJ Villani,28,2
26,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,NR Sciver,A Shrubsole,EJ Villani,28,2
27,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,NR Sciver,A Shrubsole,EJ Villani,28,2
28,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,NR Sciver,A Shrubsole,EJ Villani,28,2
29,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,NR Sciver,A Shrubsole,EJ Villani,29,2
30,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,EJ Villani,A Shrubsole,NR Sciver,30,2
31,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,EJ Villani,TM McGrath,NR Sciver,31,2
32,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,NR Sciver,TM McGrath,EJ Villani,32,2
33,0,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,EJ Villani,TM McGrath,NR Sciver,32,2
34,1,0,Trent Rockets,1,2022,female,Southern Brave,10 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,EJ Villani,TM McGrath,NR Sciver,33,2
