Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,L Winfield-Hill,A Stonehouse,A Capsey,0,0
2,0,1,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,L Winfield-Hill,A Stonehouse,A Capsey,0,1
3,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,SW Bates,A Stonehouse,A Capsey,1,1
4,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,A Stonehouse,SW Bates,1,1
5,4,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,A Stonehouse,SW Bates,5,1
6,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,ND Dattani,SW Bates,6,1
7,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,SW Bates,ND Dattani,A Capsey,7,1
8,4,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,ND Dattani,SW Bates,11,1
9,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,ND Dattani,SW Bates,11,1
10,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,ND Dattani,SW Bates,12,1
11,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,KL Gordon,SW Bates,12,1
12,4,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,KL Gordon,SW Bates,16,1
13,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,KL Gordon,SW Bates,17,1
14,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,SW Bates,KL Gordon,A Capsey,17,1
15,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,SW Bates,KL Gordon,A Capsey,17,1
16,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,SW Bates,BF Smith,A Capsey,17,1
17,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,SW Bates,BF Smith,A Capsey,18,1
18,6,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,BF Smith,SW Bates,24,1
19,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,BF Smith,SW Bates,25,1
20,4,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,SW Bates,BF Smith,A Capsey,29,1
21,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,A Stonehouse,SW Bates,30,1
22,0,1,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,SW Bates,A Stonehouse,A Capsey,30,2
23,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,M Kapp,A Stonehouse,A Capsey,30,2
24,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,M Kapp,A Stonehouse,A Capsey,30,2
25,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,M Kapp,A Stonehouse,A Capsey,30,2
26,4,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,M Kapp,A King,A Capsey,34,2
27,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,M Kapp,A King,A Capsey,35,2
28,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,A King,M Kapp,35,2
29,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,A King,M Kapp,35,2
30,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,A King,M Kapp,35,2
31,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,M Kapp,CM McCarthy,A Capsey,35,2
32,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,M Kapp,CM McCarthy,A Capsey,36,2
33,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,3 runs,"Kennington Oval, London",Oval Invincibles,bat,Trent Rockets,A Capsey,CM McCarthy,M Kapp,37,2
