Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,JI Rodrigues,0,0
2,1,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,JI Rodrigues,1,0
3,1,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,JI Rodrigues,LK Bell,M Kelly,2,0
4,1,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,JI Rodrigues,3,0
5,2,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,JI Rodrigues,LK Bell,M Kelly,5,0
6,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,JI Rodrigues,A Shrubsole,M Kelly,5,0
7,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,JI Rodrigues,A Shrubsole,M Kelly,5,0
8,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,JI Rodrigues,A Shrubsole,M Kelly,5,0
9,4,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,JI Rodrigues,A Shrubsole,M Kelly,9,0
10,0,1,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,JI Rodrigues,A Shrubsole,M Kelly,9,1
11,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,P Litchfield,9,1
12,2,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,P Litchfield,11,1
13,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,P Litchfield,11,1
14,1,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,LK Bell,P Litchfield,12,1
15,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,P Litchfield,LK Bell,M Kelly,12,1
16,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,P Litchfield,A Shrubsole,M Kelly,12,1
17,0,1,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,P Litchfield,A Shrubsole,M Kelly,12,2
18,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,HJ Armitage,A Shrubsole,M Kelly,12,2
19,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,HJ Armitage,A Shrubsole,M Kelly,12,2
20,1,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,HJ Armitage,A Shrubsole,M Kelly,13,2
21,1,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,HJ Armitage,A Shrubsole,M Kelly,14,2
22,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,A Shrubsole,HJ Armitage,14,2
23,0,0,Northern Superchargers,1,2023,female,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Southern Brave,field,Southern Brave,M Kelly,A Shrubsole,HJ Armitage,14,2
