Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,F du Plessis,PR Stirling,A Lyth,1,0
2,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,PR Stirling,F du Plessis,1,0
3,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,PR Stirling,F du Plessis,2,0
4,4,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,F du Plessis,PR Stirling,A Lyth,6,0
5,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,F du Plessis,PR Stirling,A Lyth,7,0
6,2,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,MG Hogan,F du Plessis,9,0
7,6,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,MG Hogan,F du Plessis,15,0
8,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,MG Hogan,F du Plessis,16,0
9,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,F du Plessis,MG Hogan,A Lyth,17,0
10,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,MG Hogan,F du Plessis,17,0
11,0,1,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,F du Plessis,Rehan Ahmed,A Lyth,17,1
12,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,Rehan Ahmed,A Lyth,17,1
13,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,Rehan Ahmed,A Lyth,17,1
14,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,Rehan Ahmed,A Lyth,17,1
15,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,Rehan Ahmed,A Lyth,17,1
16,4,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,PR Stirling,A Lyth,21,1
17,4,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,PR Stirling,A Lyth,25,1
18,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,PR Stirling,A Lyth,25,1
19,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,PR Stirling,A Lyth,25,1
20,0,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,PR Stirling,A Lyth,25,1
21,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,Rehan Ahmed,DJ Willey,26,1
22,4,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,Rehan Ahmed,A Lyth,30,1
23,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,Rehan Ahmed,A Lyth,31,1
24,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,Rehan Ahmed,DJ Willey,32,1
25,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,Rehan Ahmed,A Lyth,33,1
26,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,JB Lintott,DJ Willey,34,1
27,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,JB Lintott,A Lyth,35,1
28,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,JB Lintott,DJ Willey,36,1
29,4,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,JB Lintott,A Lyth,40,1
30,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,JB Lintott,A Lyth,41,1
31,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,JK Fuller,A Lyth,42,1
32,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,JK Fuller,DJ Willey,43,1
33,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,DJ Willey,JK Fuller,A Lyth,44,1
34,1,0,Northern Superchargers,1,2022,male,Northern Superchargers,16 runs,"Headingley, Leeds",Southern Brave,field,Southern Brave,A Lyth,JK Fuller,DJ Willey,45,1
