Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,S Mandhana,M Kapp,DN Wyatt,0,0
2,4,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,S Mandhana,M Kapp,DN Wyatt,4,0
3,0,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,S Mandhana,M Kapp,DN Wyatt,4,0
4,1,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,S Mandhana,M Kapp,DN Wyatt,5,0
5,0,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,DN Wyatt,M Kapp,S Mandhana,5,0
6,0,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,DN Wyatt,M Kapp,S Mandhana,5,0
7,1,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,DN Wyatt,M Kapp,S Mandhana,6,0
8,0,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,S Mandhana,M Kapp,DN Wyatt,6,0
9,1,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,S Mandhana,M Kapp,DN Wyatt,7,0
10,2,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,DN Wyatt,M Kapp,S Mandhana,9,0
11,2,0,Southern Brave,1,2022,female,Oval Invincibles,5 wickets,"Lord's, London",Southern Brave,bat,Oval Invincibles,DN Wyatt,M Kapp,S Mandhana,11,0
