Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,ML Schutt,S Molineux,0,0
2,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,ML Schutt,S Molineux,0,0
3,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,ML Schutt,S Molineux,0,0
4,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,ML Schutt,S Molineux,1,0
5,2,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,S Molineux,ML Schutt,SFM Devine,3,0
6,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,S Molineux,ML Schutt,SFM Devine,4,0
7,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,ML Schutt,S Molineux,4,0
8,4,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,ML Schutt,S Molineux,8,0
9,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,ML Schutt,S Molineux,8,0
10,2,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,ML Schutt,S Molineux,10,0
11,0,1,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,S Molineux,FR Davies,SFM Devine,10,1
12,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,AE Jones,FR Davies,SFM Devine,10,1
13,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,AE Jones,FR Davies,SFM Devine,10,1
14,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,AE Jones,FR Davies,SFM Devine,10,1
15,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,AE Jones,FR Davies,SFM Devine,10,1
16,4,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,AE Jones,G Scrivens,SFM Devine,14,1
17,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,AE Jones,G Scrivens,SFM Devine,14,1
18,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,AE Jones,G Scrivens,SFM Devine,15,1
19,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,G Scrivens,AE Jones,15,1
20,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,G Scrivens,AE Jones,15,1
21,0,1,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,AE Jones,ML Schutt,SFM Devine,15,2
22,0,1,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,EA Perry,ML Schutt,SFM Devine,15,3
23,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,ML Schutt,SFM Devine,15,3
24,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,ML Schutt,SFM Devine,16,3
25,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,ML Schutt,SFM Devine,17,3
26,4,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,ML Schutt,SFM Devine,21,3
27,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,ML Schutt,SFM Devine,21,3
28,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,CE Dean,SFM Devine,22,3
29,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,CE Dean,E Jones,22,3
30,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,CE Dean,E Jones,23,3
31,4,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,CE Dean,SFM Devine,27,3
32,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,CE Dean,SFM Devine,27,3
33,4,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,AC Kerr,E Jones,31,3
34,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,SFM Devine,AC Kerr,E Jones,32,3
35,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,AC Kerr,SFM Devine,32,3
36,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,AC Kerr,SFM Devine,32,3
37,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,AC Kerr,SFM Devine,32,3
38,0,1,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,G Scrivens,SFM Devine,32,4
39,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,G Scrivens,GA Elwiss,33,4
40,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,GA Elwiss,G Scrivens,E Jones,33,4
41,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,GA Elwiss,G Scrivens,E Jones,33,4
42,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,GA Elwiss,G Scrivens,E Jones,34,4
43,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,GA Elwiss,ML Schutt,E Jones,34,4
44,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,GA Elwiss,ML Schutt,E Jones,35,4
45,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,ML Schutt,GA Elwiss,35,4
46,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,ML Schutt,GA Elwiss,35,4
47,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,ML Schutt,GA Elwiss,36,4
48,4,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,GA Elwiss,DR Gibson,E Jones,40,4
49,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,GA Elwiss,DR Gibson,E Jones,40,4
50,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,GA Elwiss,DR Gibson,E Jones,41,4
51,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,DR Gibson,GA Elwiss,41,4
52,0,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,E Jones,DR Gibson,GA Elwiss,41,4
53,1,0,Birmingham Phoenix,1,2022,female,London Spirit,4 wickets,"Lord's, London",London Spirit,field,London Spirit,GA Elwiss,AC Kerr,E Jones,42,4
