Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,GM Harris,A Stonehouse,DR Gibson,0,0
2,1,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,GM Harris,A Stonehouse,DR Gibson,1,0
3,0,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,GM Harris,A Stonehouse,DR Gibson,1,0
4,4,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,GM Harris,A Stonehouse,DR Gibson,5,0
5,1,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,GM Harris,A Stonehouse,DR Gibson,6,0
6,0,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,A Stonehouse,GM Harris,6,0
7,1,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,ND Dattani,GM Harris,7,0
8,1,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,GM Harris,ND Dattani,DR Gibson,8,0
9,2,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,ND Dattani,GM Harris,10,0
10,1,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,ND Dattani,GM Harris,11,0
11,4,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,GM Harris,ND Dattani,DR Gibson,15,0
12,0,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,G Potts,GM Harris,15,0
13,0,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,G Potts,GM Harris,15,0
14,0,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,G Potts,GM Harris,15,0
15,1,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,G Potts,GM Harris,16,0
16,0,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,G Potts,GM Harris,16,0
17,6,0,London Spirit,1,2023,female,Trent Rockets,5 wickets,"Lord's, London",Trent Rockets,field,Trent Rockets,DR Gibson,G Potts,GM Harris,22,0
