Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,S Ismail,JI Rodrigues,0,0
2,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,S Ismail,JI Rodrigues,4,0
3,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,S Ismail,JI Rodrigues,5,0
4,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,S Ismail,M Kelly,5,0
5,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,S Ismail,M Kelly,5,0
6,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,A Hartley,M Kelly,9,0
7,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,A Hartley,M Kelly,9,0
8,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,A Hartley,M Kelly,13,0
9,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,A Hartley,M Kelly,13,0
10,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,A Hartley,M Kelly,14,0
11,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,A Hartley,M Kelly,18,0
12,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,FR Davies,JI Rodrigues,18,0
13,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,FR Davies,JI Rodrigues,22,0
14,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,FR Davies,JI Rodrigues,23,0
15,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,FR Davies,M Kelly,23,0
16,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,FR Davies,M Kelly,24,0
17,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,C Nicholas,JI Rodrigues,24,0
18,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,C Nicholas,JI Rodrigues,24,0
19,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,C Nicholas,JI Rodrigues,28,0
20,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,C Nicholas,JI Rodrigues,29,0
21,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,C Nicholas,JI Rodrigues,33,0
22,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,C Nicholas,JI Rodrigues,33,0
23,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,S Ismail,M Kelly,33,0
24,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,S Ismail,M Kelly,33,0
25,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,S Ismail,M Kelly,34,0
26,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,S Ismail,JI Rodrigues,38,0
27,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,S Ismail,JI Rodrigues,38,0
28,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,GA Elwiss,JI Rodrigues,40,0
29,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,GA Elwiss,JI Rodrigues,41,0
30,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,GA Elwiss,M Kelly,41,0
31,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,GA Elwiss,M Kelly,42,0
32,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,GA Elwiss,JI Rodrigues,43,0
33,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,SIR Dunkley,JI Rodrigues,44,0
34,0,1,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,JI Rodrigues,SIR Dunkley,M Kelly,44,1
35,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,SIR Dunkley,M Kelly,45,1
36,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,SIR Dunkley,P Litchfield,45,1
37,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,SIR Dunkley,P Litchfield,46,1
38,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,C Nicholas,M Kelly,50,1
39,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,C Nicholas,M Kelly,50,1
40,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,C Nicholas,M Kelly,50,1
41,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,C Nicholas,M Kelly,50,1
42,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,C Nicholas,M Kelly,50,1
43,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,A Hartley,P Litchfield,51,1
44,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,A Hartley,M Kelly,52,1
45,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,A Hartley,P Litchfield,54,1
46,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,A Hartley,P Litchfield,55,1
47,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,A Hartley,M Kelly,56,1
48,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,SIR Dunkley,P Litchfield,57,1
49,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,SIR Dunkley,M Kelly,61,1
50,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,SIR Dunkley,M Kelly,61,1
51,6,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,SIR Dunkley,M Kelly,67,1
52,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,SIR Dunkley,M Kelly,67,1
53,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,A Griffiths,P Litchfield,67,1
54,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,A Griffiths,P Litchfield,69,1
55,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,A Griffiths,P Litchfield,70,1
56,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,A Griffiths,M Kelly,74,1
57,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,A Griffiths,M Kelly,75,1
58,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,FR Davies,P Litchfield,76,1
59,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,FR Davies,M Kelly,80,1
60,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,FR Davies,M Kelly,84,1
61,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,FR Davies,M Kelly,85,1
62,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,FR Davies,P Litchfield,86,1
63,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,GA Elwiss,P Litchfield,90,1
64,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,GA Elwiss,P Litchfield,92,1
65,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,GA Elwiss,P Litchfield,93,1
66,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,GA Elwiss,M Kelly,93,1
67,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,GA Elwiss,M Kelly,97,1
68,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,S Ismail,M Kelly,99,1
69,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,S Ismail,M Kelly,99,1
70,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,S Ismail,M Kelly,99,1
71,2,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,S Ismail,M Kelly,101,1
72,4,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,S Ismail,M Kelly,105,1
73,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,C Nicholas,P Litchfield,106,1
74,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,C Nicholas,M Kelly,107,1
75,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,C Nicholas,P Litchfield,108,1
76,0,1,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,P Litchfield,C Nicholas,M Kelly,108,2
77,0,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,BAM Heath,C Nicholas,M Kelly,108,2
78,0,1,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,BAM Heath,A Hartley,M Kelly,108,3
79,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,HJ Armitage,A Hartley,M Kelly,109,3
80,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,A Hartley,HJ Armitage,110,3
81,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,HJ Armitage,A Hartley,M Kelly,111,3
82,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,A Hartley,HJ Armitage,112,3
83,1,0,Northern Superchargers,1,2023,female,Northern Superchargers,16 runs,"Headingley, Leeds",Northern Superchargers,bat,Welsh Fire,M Kelly,C Nicholas,HJ Armitage,113,3
