Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,EA Burns,A Hartley,Shafali Verma,1,0
2,0,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Shafali Verma,A Hartley,EA Burns,1,0
3,1,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Shafali Verma,A Hartley,EA Burns,2,0
4,2,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,EA Burns,A Hartley,Shafali Verma,4,0
5,0,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,EA Burns,A Hartley,Shafali Verma,4,0
6,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,EA Burns,KL Cross,Shafali Verma,8,0
7,0,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,EA Burns,KL Cross,Shafali Verma,8,0
8,4,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,EA Burns,KL Cross,Shafali Verma,12,0
9,1,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,EA Burns,KL Cross,Shafali Verma,13,0
10,2,0,Birmingham Phoenix,1,2021,female,Birmingham Phoenix,20 runs,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Shafali Verma,KL Cross,EA Burns,15,0
