Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,SS Eskinazi,MD Fisher,JM Bairstow,0,0
2,4,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,SS Eskinazi,MD Fisher,JM Bairstow,4,0
3,1,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,SS Eskinazi,MD Fisher,JM Bairstow,5,0
4,0,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,MD Fisher,SS Eskinazi,5,0
5,0,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,MD Fisher,SS Eskinazi,5,0
6,0,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,C Overton,SS Eskinazi,5,0
7,0,1,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,C Overton,SS Eskinazi,5,1
8,0,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Clarke,C Overton,SS Eskinazi,5,1
9,0,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Clarke,C Overton,SS Eskinazi,5,1
10,0,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Clarke,C Overton,SS Eskinazi,5,1
11,1,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,SS Eskinazi,GHS Garton,JM Clarke,6,1
12,0,1,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Clarke,GHS Garton,SS Eskinazi,6,2
13,0,0,Welsh Fire,1,2023,male,Southern Brave,9 wickets,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,TB Abell,GHS Garton,SS Eskinazi,6,2
