Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,SJ Johnson,IECM Wong,RH Priest,0,0
2,0,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,SJ Johnson,IECM Wong,RH Priest,0,0
3,4,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,SJ Johnson,IECM Wong,RH Priest,4,0
4,0,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,SJ Johnson,IECM Wong,RH Priest,4,0
5,0,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,SJ Johnson,IECM Wong,RH Priest,4,0
6,1,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,SJ Johnson,EA Burns,RH Priest,5,0
7,1,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,RH Priest,EA Burns,SJ Johnson,6,0
8,4,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,RH Priest,EA Burns,SJ Johnson,10,0
9,1,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,RH Priest,EA Burns,SJ Johnson,11,0
10,4,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,SJ Johnson,EA Burns,RH Priest,15,0
11,1,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,SJ Johnson,EA Burns,RH Priest,16,0
12,1,0,Trent Rockets,1,2021,female,Trent Rockets,11 runs,"Edgbaston, Birmingham",Trent Rockets,bat,Birmingham Phoenix,SJ Johnson,EL Arlott,RH Priest,17,0
