Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,AD Hales,C Overton,DJ Malan,0,0
2,1,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,AD Hales,C Overton,DJ Malan,1,0
3,0,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,DJ Malan,C Overton,AD Hales,1,0
4,4,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,DJ Malan,C Overton,AD Hales,5,0
5,0,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,DJ Malan,C Overton,AD Hales,5,0
6,0,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,DJ Malan,GHS Garton,AD Hales,5,0
7,4,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,DJ Malan,GHS Garton,AD Hales,9,0
8,0,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,DJ Malan,GHS Garton,AD Hales,9,0
9,1,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,DJ Malan,GHS Garton,AD Hales,10,0
10,0,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,AD Hales,GHS Garton,DJ Malan,10,0
11,1,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,DJ Malan,C Overton,AD Hales,11,0
12,4,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,AD Hales,C Overton,DJ Malan,15,0
13,4,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,AD Hales,C Overton,DJ Malan,19,0
14,0,1,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,AD Hales,C Overton,DJ Malan,19,1
15,0,0,Trent Rockets,1,2023,male,Trent Rockets,6 runs,"Trent Bridge, Nottingham",Southern Brave,field,Southern Brave,T Kohler-Cadmore,C Overton,DJ Malan,19,1
