Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,Q de Kock,AF Milne,PR Stirling,0,0
2,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,Q de Kock,AF Milne,PR Stirling,1,0
3,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,AF Milne,Q de Kock,1,0
4,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,AF Milne,Q de Kock,2,0
5,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,Q de Kock,AF Milne,PR Stirling,2,0
6,6,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,Q de Kock,DY Pennington,PR Stirling,8,0
7,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,Q de Kock,DY Pennington,PR Stirling,9,0
8,6,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,DY Pennington,Q de Kock,15,0
9,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,DY Pennington,Q de Kock,15,0
10,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,DY Pennington,Q de Kock,15,0
11,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,Q de Kock,AF Milne,PR Stirling,15,0
12,0,1,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,Q de Kock,AF Milne,PR Stirling,15,1
13,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,JM Vince,AF Milne,PR Stirling,15,1
14,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,JM Vince,AF Milne,PR Stirling,15,1
15,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,JM Vince,AF Milne,PR Stirling,15,1
16,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,JM Vince,Imran Tahir,PR Stirling,16,1
17,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,Imran Tahir,JM Vince,16,1
18,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,Imran Tahir,JM Vince,17,1
19,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,JM Vince,Imran Tahir,PR Stirling,18,1
20,6,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,Imran Tahir,JM Vince,24,1
21,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,JM Vince,AF Milne,PR Stirling,25,1
22,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,AF Milne,JM Vince,25,1
23,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,AF Milne,JM Vince,25,1
24,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,AF Milne,JM Vince,25,1
25,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,AF Milne,JM Vince,25,1
26,6,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,BAC Howell,JM Vince,31,1
27,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,BAC Howell,JM Vince,32,1
28,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,JM Vince,BAC Howell,PR Stirling,33,1
29,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,BAC Howell,JM Vince,33,1
30,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,BAC Howell,JM Vince,34,1
31,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,Imran Tahir,JM Vince,35,1
32,0,1,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,JM Vince,Imran Tahir,PR Stirling,35,2
33,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,AL Davies,Imran Tahir,PR Stirling,36,2
34,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,Imran Tahir,AL Davies,36,2
35,2,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,Imran Tahir,AL Davies,38,2
36,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,PR Stirling,PR Brown,AL Davies,39,2
37,0,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,AL Davies,PR Brown,PR Stirling,39,2
38,4,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,AL Davies,PR Brown,PR Stirling,43,2
39,1,0,Southern Brave,1,2021,male,Southern Brave,32 runs,"Lord's, London",Birmingham Phoenix,field,Birmingham Phoenix,AL Davies,PR Brown,PR Stirling,44,2
