Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,DR Briggs,JM Bairstow,0,0
2,6,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,DR Briggs,JM Bairstow,6,0
3,6,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,DR Briggs,JM Bairstow,12,0
4,4,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,DR Briggs,JM Bairstow,16,0
5,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,DR Briggs,JM Bairstow,16,0
6,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,C Overton,JM Bairstow,16,0
7,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,C Overton,JM Bairstow,16,0
8,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,C Overton,JM Bairstow,16,0
9,1,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,C Overton,JM Bairstow,17,0
10,1,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,C Overton,T Banton,18,0
11,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,TS Mills,T Banton,18,0
12,4,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,TS Mills,T Banton,22,0
13,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,TS Mills,T Banton,22,0
14,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,TS Mills,T Banton,22,0
15,1,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,TS Mills,T Banton,23,0
16,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,C Overton,JM Bairstow,23,0
17,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,C Overton,JM Bairstow,23,0
18,1,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,C Overton,JM Bairstow,24,0
19,1,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,JM Bairstow,C Overton,T Banton,25,0
20,1,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,C Overton,JM Bairstow,26,0
21,4,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,TS Mills,JM Bairstow,30,0
22,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,TS Mills,JM Bairstow,30,0
23,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,TS Mills,JM Bairstow,30,0
24,4,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,TS Mills,JM Bairstow,34,0
25,4,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,TS Mills,JM Bairstow,38,0
26,0,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,CJ Jordan,JM Bairstow,38,0
27,2,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,CJ Jordan,JM Bairstow,40,0
28,1,0,Welsh Fire,1,2021,male,Welsh Fire,18 runs,"Sophia Gardens, Cardiff",Southern Brave,field,Southern Brave,T Banton,CJ Jordan,JM Bairstow,41,0
