Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,4,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,TW Hartley,LM Reece,4,0
2,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,TW Hartley,LM Reece,5,0
3,0,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,TW Hartley,LM Reece,5,0
4,4,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,TW Hartley,LM Reece,9,0
5,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,TW Hartley,LM Reece,10,0
6,0,1,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,LM Reece,TW Hartley,AM Rossington,10,1
7,0,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,TW Hartley,AM Rossington,10,1
8,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,TW Hartley,AM Rossington,11,1
9,0,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,TW Hartley,JP Inglis,11,1
10,0,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,TW Hartley,JP Inglis,11,1
11,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,TW Hartley,JP Inglis,12,1
12,0,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,FJ Klaassen,JP Inglis,12,1
13,4,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,FJ Klaassen,JP Inglis,16,1
14,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,FJ Klaassen,JP Inglis,17,1
15,4,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,FJ Klaassen,AM Rossington,21,1
16,0,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,FJ Klaassen,AM Rossington,21,1
17,4,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,TW Hartley,AM Rossington,25,1
18,4,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,TW Hartley,AM Rossington,29,1
19,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,TW Hartley,AM Rossington,30,1
20,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,TW Hartley,JP Inglis,31,1
21,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,TW Hartley,AM Rossington,32,1
22,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,TW Hartley,AM Rossington,33,1
23,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,CR Brathwaite,AM Rossington,34,1
24,2,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,CR Brathwaite,JP Inglis,36,1
25,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,CR Brathwaite,JP Inglis,37,1
26,0,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,CR Brathwaite,AM Rossington,37,1
27,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,CR Brathwaite,AM Rossington,38,1
28,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,LH Ferguson,JP Inglis,39,1
29,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,LH Ferguson,AM Rossington,40,1
30,2,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,LH Ferguson,JP Inglis,42,1
31,4,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,LH Ferguson,JP Inglis,46,1
32,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,LH Ferguson,JP Inglis,47,1
33,6,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,MW Parkinson,JP Inglis,53,1
34,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,AM Rossington,MW Parkinson,JP Inglis,54,1
35,1,0,London Spirit,1,2021,male,London Spirit,6 runs,"Old Trafford, Manchester",London Spirit,bat,Manchester Originals,JP Inglis,MW Parkinson,AM Rossington,55,1
