Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,WCF Smeed,SH Johnson,BM Duckett,1,0
2,0,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SH Johnson,WCF Smeed,1,0
3,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SH Johnson,WCF Smeed,2,0
4,0,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SH Johnson,WCF Smeed,2,0
5,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SH Johnson,WCF Smeed,3,0
6,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,WCF Smeed,SH Johnson,BM Duckett,4,0
7,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,WCF Smeed,SH Johnson,BM Duckett,5,0
8,4,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SM Curran,WCF Smeed,9,0
9,0,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SM Curran,WCF Smeed,9,0
10,4,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SM Curran,WCF Smeed,13,0
11,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SM Curran,WCF Smeed,14,0
12,0,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,WCF Smeed,SM Curran,BM Duckett,14,0
13,4,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,ZJ Chappell,WCF Smeed,18,0
14,4,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,ZJ Chappell,WCF Smeed,22,0
15,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,ZJ Chappell,WCF Smeed,23,0
16,4,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,WCF Smeed,ZJ Chappell,BM Duckett,27,0
17,0,1,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,WCF Smeed,ZJ Chappell,BM Duckett,27,1
18,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,JL Smith,SH Johnson,BM Duckett,28,1
19,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SH Johnson,JL Smith,29,1
20,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,JL Smith,SH Johnson,BM Duckett,30,1
21,4,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SH Johnson,JL Smith,34,1
22,0,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,SH Johnson,JL Smith,34,1
23,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,JL Smith,NA Sowter,BM Duckett,35,1
24,0,1,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,BM Duckett,NA Sowter,JL Smith,35,2
25,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,LS Livingstone,NA Sowter,JL Smith,36,2
26,0,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,JL Smith,NA Sowter,LS Livingstone,36,2
27,0,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,JL Smith,NA Sowter,LS Livingstone,36,2
28,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,JL Smith,SP Narine,LS Livingstone,37,2
29,0,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,LS Livingstone,SP Narine,JL Smith,37,2
30,1,0,Birmingham Phoenix,1,2023,male,Birmingham Phoenix,41 runs,"Edgbaston, Birmingham",Oval Invincibles,field,Oval Invincibles,LS Livingstone,SP Narine,JL Smith,38,2
