Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,N Holland,KL Cross,DR Gibson,1,0
2,1,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,DR Gibson,KL Cross,N Holland,2,0
3,0,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,N Holland,KL Cross,DR Gibson,2,0
4,1,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,N Holland,KL Cross,DR Gibson,3,0
5,4,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,DR Gibson,KL Cross,N Holland,7,0
6,1,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,DR Gibson,G Ballinger,N Holland,8,0
7,0,1,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,N Holland,G Ballinger,DR Gibson,8,1
8,0,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,HC Knight,G Ballinger,DR Gibson,8,1
9,0,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,HC Knight,G Ballinger,DR Gibson,8,1
10,0,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,HC Knight,G Ballinger,DR Gibson,8,1
11,2,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,DR Gibson,KL Cross,HC Knight,10,1
12,0,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,DR Gibson,KL Cross,HC Knight,10,1
13,0,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,DR Gibson,KL Cross,HC Knight,10,1
14,1,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,DR Gibson,KL Cross,HC Knight,11,1
15,0,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,HC Knight,KL Cross,DR Gibson,11,1
16,0,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,HC Knight,AN Davidson-Richards,DR Gibson,11,1
17,0,0,London Spirit,1,2023,female,Northern Superchargers,4 wickets,"Lord's, London",Northern Superchargers,field,Northern Superchargers,HC Knight,AN Davidson-Richards,DR Gibson,11,1
