Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,1,0
2,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,1,0
3,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,1,0
4,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,1,0
5,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,1,0
6,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,5,0
7,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,5,0
8,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,5,0
9,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,9,0
10,0,1,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Q de Kock,RJW Topley,JM Vince,9,1
11,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AL Davies,RJW Topley,JM Vince,9,1
12,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SM Curran,AL Davies,9,1
13,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SM Curran,AL Davies,9,1
14,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SM Curran,AL Davies,9,1
15,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SM Curran,AL Davies,10,1
16,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AL Davies,SM Curran,JM Vince,10,1
17,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AL Davies,RJW Topley,JM Vince,10,1
18,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AL Davies,RJW Topley,JM Vince,14,1
19,0,1,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AL Davies,RJW Topley,JM Vince,14,2
20,2,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,RJW Topley,JM Vince,16,2
21,2,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,RJW Topley,JM Vince,18,2
22,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,TK Curran,MP Stoinis,19,2
23,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,TK Curran,JM Vince,19,2
24,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,TK Curran,JM Vince,19,2
25,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,TK Curran,JM Vince,20,2
26,2,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,TK Curran,MP Stoinis,22,2
27,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,TK Curran,MP Stoinis,22,2
28,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,Mohammad Hasnain,MP Stoinis,26,2
29,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,Mohammad Hasnain,MP Stoinis,27,2
30,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,Mohammad Hasnain,JM Vince,27,2
31,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,Mohammad Hasnain,JM Vince,28,2
32,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,Mohammad Hasnain,MP Stoinis,29,2
33,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SP Narine,MP Stoinis,30,2
34,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SP Narine,JM Vince,30,2
35,2,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SP Narine,JM Vince,32,2
36,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SP Narine,JM Vince,33,2
37,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SP Narine,MP Stoinis,34,2
38,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,DR Briggs,JM Vince,38,2
39,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,DR Briggs,JM Vince,39,2
40,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,DR Briggs,MP Stoinis,40,2
41,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,DR Briggs,JM Vince,44,2
42,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,DR Briggs,JM Vince,45,2
43,6,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SM Curran,JM Vince,51,2
44,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SM Curran,JM Vince,51,2
45,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SM Curran,JM Vince,52,2
46,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SM Curran,MP Stoinis,53,2
47,6,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SM Curran,JM Vince,59,2
48,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,TK Curran,JM Vince,59,2
49,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,TK Curran,JM Vince,60,2
50,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,TK Curran,MP Stoinis,61,2
51,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,TK Curran,JM Vince,62,2
52,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,TK Curran,MP Stoinis,63,2
53,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SP Narine,MP Stoinis,64,2
54,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SP Narine,JM Vince,65,2
55,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SP Narine,MP Stoinis,66,2
56,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SP Narine,JM Vince,66,2
57,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SP Narine,JM Vince,66,2
58,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SP Narine,JM Vince,67,2
59,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SP Narine,MP Stoinis,67,2
60,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SP Narine,MP Stoinis,67,2
61,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SP Narine,MP Stoinis,68,2
62,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,SP Narine,JM Vince,69,2
63,0,1,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MP Stoinis,Mohammad Hasnain,JM Vince,69,3
64,2,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TH David,Mohammad Hasnain,JM Vince,71,3
65,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TH David,Mohammad Hasnain,JM Vince,71,3
66,2,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TH David,Mohammad Hasnain,JM Vince,73,3
67,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TH David,Mohammad Hasnain,JM Vince,77,3
68,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TH David,Mohammad Hasnain,JM Vince,81,3
69,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TH David,SM Curran,JM Vince,82,3
70,0,1,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JM Vince,SM Curran,TH David,82,4
71,6,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,RA Whiteley,SM Curran,TH David,88,4
72,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,RA Whiteley,SM Curran,TH David,88,4
73,2,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,RA Whiteley,SM Curran,TH David,90,4
74,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,RA Whiteley,SM Curran,TH David,90,4
75,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TH David,SP Narine,RA Whiteley,90,4
76,0,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TH David,SP Narine,RA Whiteley,90,4
77,1,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TH David,SP Narine,RA Whiteley,91,4
78,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,RA Whiteley,SP Narine,TH David,95,4
79,4,0,Southern Brave,1,2022,male,Oval Invincibles,7 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,RA Whiteley,SP Narine,TH David,99,4
