Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,TW Hartley,FH Allen,0,0
2,4,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,TW Hartley,FH Allen,4,0
3,1,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,TW Hartley,FH Allen,5,0
4,1,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,FH Allen,TW Hartley,Miles Hammond,6,0
5,0,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,TW Hartley,FH Allen,6,0
6,1,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,FJ Klaassen,FH Allen,7,0
7,1,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,FJ Klaassen,FH Allen,8,0
8,1,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,FH Allen,FJ Klaassen,Miles Hammond,9,0
9,0,1,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,FH Allen,FJ Klaassen,Miles Hammond,9,1
10,0,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,LS Livingstone,FJ Klaassen,Miles Hammond,9,1
11,0,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,LS Livingstone,FJ Klaassen,Miles Hammond,9,1
12,4,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,LS Livingstone,FJ Klaassen,Miles Hammond,13,1
13,0,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,TW Hartley,LS Livingstone,13,1
14,4,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,TW Hartley,LS Livingstone,17,1
15,1,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,TW Hartley,LS Livingstone,18,1
16,0,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,LS Livingstone,TW Hartley,Miles Hammond,18,1
17,1,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,LS Livingstone,TW Hartley,Miles Hammond,19,1
18,2,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,ST Finn,LS Livingstone,21,1
19,0,1,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,Miles Hammond,ST Finn,LS Livingstone,21,2
20,0,0,Birmingham Phoenix,1,2021,male,Manchester Originals,6 wickets,"Old Trafford, Manchester",Birmingham Phoenix,bat,Manchester Originals,DJ Bell-Drummond,ST Finn,LS Livingstone,21,2
