Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,ND Dattani,M Kapp,TT Beaumont,0,0
2,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,ND Dattani,M Kapp,TT Beaumont,0,0
3,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,ND Dattani,M Kapp,TT Beaumont,0,0
4,1,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,ND Dattani,M Kapp,TT Beaumont,1,0
5,2,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TT Beaumont,M Kapp,ND Dattani,3,0
6,1,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TT Beaumont,M Kapp,ND Dattani,4,0
7,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,ND Dattani,S Ismail,TT Beaumont,4,0
8,0,1,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,ND Dattani,S Ismail,TT Beaumont,4,1
9,1,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,5,1
10,1,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TT Beaumont,S Ismail,HC Knight,6,1
11,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,6,1
12,4,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TT Beaumont,NE Farrant,HC Knight,10,1
13,1,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,TT Beaumont,NE Farrant,HC Knight,11,1
14,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,HC Knight,NE Farrant,TT Beaumont,11,1
15,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,HC Knight,NE Farrant,TT Beaumont,11,1
16,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,HC Knight,NE Farrant,TT Beaumont,11,1
17,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,11,1
18,0,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,11,1
19,1,0,London Spirit,1,2021,female,Oval Invincibles,8 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,12,1
