Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,Shaheen Shah Afridi,DP Conway,0,0
2,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,Shaheen Shah Afridi,DP Conway,0,0
3,4,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,Shaheen Shah Afridi,DP Conway,4,0
4,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,Shaheen Shah Afridi,DP Conway,4,0
5,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,Shaheen Shah Afridi,DP Conway,5,0
6,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DP Conway,DJ Willey,FH Allen,6,0
7,4,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,DJ Willey,DP Conway,10,0
8,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,DJ Willey,DP Conway,10,0
9,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,DJ Willey,DP Conway,11,0
10,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DP Conway,DJ Willey,FH Allen,12,0
11,2,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DP Conway,Shaheen Shah Afridi,FH Allen,14,0
12,0,1,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,DP Conway,Shaheen Shah Afridi,FH Allen,14,1
13,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,Shaheen Shah Afridi,FH Allen,14,1
14,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,Shaheen Shah Afridi,FH Allen,14,1
15,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,Shaheen Shah Afridi,FH Allen,14,1
16,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,DJ Willey,FH Allen,14,1
17,4,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,DJ Willey,FH Allen,18,1
18,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,DJ Willey,FH Allen,18,1
19,4,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,DJ Willey,FH Allen,22,1
20,4,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,DJ Willey,FH Allen,26,1
21,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,DA Payne,JM Vince,26,1
22,4,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,DA Payne,JM Vince,30,1
23,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,DA Payne,JM Vince,31,1
24,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,DA Payne,FH Allen,32,1
25,4,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,DA Payne,JM Vince,36,1
26,2,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,Haris Rauf,JM Vince,38,1
27,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,Haris Rauf,JM Vince,39,1
28,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,Haris Rauf,FH Allen,40,1
29,0,1,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,FH Allen,Haris Rauf,JM Vince,40,2
30,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JL du Plooy,Haris Rauf,JM Vince,40,2
31,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,RE van der Merwe,JL du Plooy,41,2
32,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JL du Plooy,RE van der Merwe,JM Vince,42,2
33,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,RE van der Merwe,JL du Plooy,42,2
34,2,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,RE van der Merwe,JL du Plooy,44,2
35,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,RE van der Merwe,JL du Plooy,44,2
36,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,DA Payne,JL du Plooy,45,2
37,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JL du Plooy,DA Payne,JM Vince,46,2
38,0,1,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JM Vince,DA Payne,JL du Plooy,46,3
39,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,GHS Garton,DA Payne,JL du Plooy,46,3
40,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,GHS Garton,DA Payne,JL du Plooy,47,3
41,0,1,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,GHS Garton,Haris Rauf,JL du Plooy,47,4
42,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,TH David,Haris Rauf,JL du Plooy,47,4
43,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,TH David,Haris Rauf,JL du Plooy,48,4
44,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JL du Plooy,Haris Rauf,TH David,48,4
45,4,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JL du Plooy,Haris Rauf,TH David,52,4
46,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JL du Plooy,DJ Willey,TH David,53,4
47,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,TH David,DJ Willey,JL du Plooy,54,4
48,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JL du Plooy,DJ Willey,TH David,55,4
49,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,TH David,DJ Willey,JL du Plooy,55,4
50,0,1,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,TH David,DJ Willey,JL du Plooy,55,5
51,1,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JL du Plooy,Haris Rauf,JK Fuller,56,5
52,0,0,Southern Brave,1,2023,male,Southern Brave,2 runs,"The Rose Bowl, Southampton",Welsh Fire,field,Welsh Fire,JK Fuller,Haris Rauf,JL du Plooy,56,5
