Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,4,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,L Wood,JC Buttler,4,0
2,0,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,L Wood,JC Buttler,4,0
3,0,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,L Wood,JC Buttler,4,0
4,6,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,L Wood,JC Buttler,10,0
5,4,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,L Wood,JC Buttler,14,0
6,4,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,SJ Cook,JC Buttler,18,0
7,0,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,SJ Cook,JC Buttler,18,0
8,4,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,SJ Cook,JC Buttler,22,0
9,4,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,SJ Cook,JC Buttler,26,0
10,4,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,PD Salt,SJ Cook,JC Buttler,30,0
11,6,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,JC Buttler,SR Patel,PD Salt,36,0
12,0,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,JC Buttler,SR Patel,PD Salt,36,0
13,1,0,Manchester Originals,1,2023,male,Manchester Originals,10 runs,"Trent Bridge, Nottingham",Trent Rockets,field,Trent Rockets,JC Buttler,SR Patel,PD Salt,37,0
