Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,L Wolvaardt,A Stonehouse,EL Lamb,1,0
2,1,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,L Wolvaardt,A Stonehouse,EL Lamb,2,0
3,1,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,EL Lamb,A Stonehouse,L Wolvaardt,3,0
4,0,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,EL Lamb,A Stonehouse,L Wolvaardt,3,0
5,1,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,EL Lamb,A Stonehouse,L Wolvaardt,4,0
6,0,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,L Wolvaardt,A Stonehouse,EL Lamb,4,0
7,0,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,L Wolvaardt,A Stonehouse,EL Lamb,4,0
8,4,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,L Wolvaardt,KH Sciver-Brunt,EL Lamb,8,0
9,4,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,L Wolvaardt,KH Sciver-Brunt,EL Lamb,12,0
10,0,0,Manchester Originals,1,2023,female,Trent Rockets,9 wickets,"Trent Bridge, Nottingham",Manchester Originals,bat,Trent Rockets,L Wolvaardt,KH Sciver-Brunt,EL Lamb,12,0
