Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,Shafali Verma,A Capsey,E Jones,0,0
2,0,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,Shafali Verma,A Capsey,E Jones,0,0
3,0,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,Shafali Verma,A Capsey,E Jones,0,0
4,1,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,Shafali Verma,A Capsey,E Jones,1,0
5,0,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,E Jones,A Capsey,Shafali Verma,1,0
6,0,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,E Jones,NE Farrant,Shafali Verma,1,0
7,0,1,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,E Jones,NE Farrant,Shafali Verma,1,1
8,0,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,KM Mack,NE Farrant,Shafali Verma,1,1
9,0,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,KM Mack,NE Farrant,Shafali Verma,1,1
10,4,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,KM Mack,NE Farrant,Shafali Verma,5,1
11,1,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,Shafali Verma,MK Villiers,KM Mack,6,1
12,0,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,KM Mack,MK Villiers,Shafali Verma,6,1
13,1,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,KM Mack,MK Villiers,Shafali Verma,7,1
14,2,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,Shafali Verma,MK Villiers,KM Mack,9,1
15,4,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,Shafali Verma,MK Villiers,KM Mack,13,1
16,2,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,Shafali Verma,A Capsey,KM Mack,15,1
17,1,0,Birmingham Phoenix,1,2021,female,Oval Invincibles,8 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,bat,Oval Invincibles,Shafali Verma,A Capsey,KM Mack,16,1
