Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,RJW Topley,AM Rossington,0,0
2,0,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,RJW Topley,AM Rossington,0,0
3,0,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,RJW Topley,AM Rossington,0,0
4,0,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,RJW Topley,AM Rossington,0,0
5,0,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,RJW Topley,AM Rossington,0,0
6,1,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,MJ Potts,AM Rossington,1,0
7,0,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,MJ Potts,AM Rossington,1,0
8,0,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,MJ Potts,AM Rossington,1,0
9,4,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,MJ Potts,AM Rossington,5,0
10,4,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,MJ Potts,AM Rossington,9,0
11,4,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,Z Crawley,MJ Potts,AM Rossington,13,0
12,0,0,London Spirit,1,2023,male,London Spirit,13 runs,"Lord's, London",Northern Superchargers,field,Northern Superchargers,AM Rossington,RJW Topley,Z Crawley,13,0
