Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GL Adams,FR Davies,A Capsey,0,0
2,0,1,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GL Adams,FR Davies,A Capsey,0,1
3,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,0,1
4,2,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,2,1
5,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,2,1
6,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,2,1
7,1,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,3,1
8,4,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,7,1
9,1,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,8,1
10,2,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,10,1
11,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,10,1
12,4,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,FR Davies,A Capsey,14,1
13,4,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,ND Dattani,GJ Gibbs,18,1
14,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,ND Dattani,GJ Gibbs,18,1
15,2,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,ND Dattani,GJ Gibbs,20,1
16,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,ND Dattani,GJ Gibbs,20,1
17,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,ND Dattani,GJ Gibbs,20,1
18,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,DJS Dottin,GJ Gibbs,20,1
19,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,DJS Dottin,GJ Gibbs,20,1
20,4,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,DJS Dottin,GJ Gibbs,24,1
21,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,DJS Dottin,GJ Gibbs,24,1
22,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,A Capsey,DJS Dottin,GJ Gibbs,24,1
23,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,DB Sharma,A Capsey,24,1
24,0,1,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,GJ Gibbs,DB Sharma,A Capsey,24,2
25,0,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,FC Wilson,DB Sharma,A Capsey,24,2
26,1,0,Oval Invincibles,1,2021,female,Oval Invincibles,15 runs,"Lord's, London",London Spirit,field,London Spirit,FC Wilson,DB Sharma,A Capsey,25,2
