Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,RJW Topley,F du Plessis,0,0
2,1,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,RJW Topley,F du Plessis,1,0
3,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,RJW Topley,A Lyth,1,0
4,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,RJW Topley,A Lyth,1,0
5,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,RJW Topley,A Lyth,1,0
6,1,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,DR Briggs,A Lyth,2,0
7,2,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,DR Briggs,F du Plessis,4,0
8,1,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,DR Briggs,F du Plessis,5,0
9,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,DR Briggs,A Lyth,5,0
10,6,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,DR Briggs,A Lyth,11,0
11,6,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,RJW Topley,F du Plessis,17,0
12,6,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,RJW Topley,F du Plessis,23,0
13,6,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,RJW Topley,F du Plessis,29,0
14,6,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,RJW Topley,F du Plessis,35,0
15,1,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,RJW Topley,F du Plessis,36,0
16,1,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,TK Curran,A Lyth,37,0
17,1,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,TK Curran,F du Plessis,38,0
18,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,TK Curran,A Lyth,38,0
19,1,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,TK Curran,A Lyth,39,0
20,6,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,TK Curran,F du Plessis,45,0
21,0,1,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,F du Plessis,SM Curran,A Lyth,45,1
22,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MS Pepper,SM Curran,A Lyth,45,1
23,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MS Pepper,SM Curran,A Lyth,45,1
24,1,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MS Pepper,SM Curran,A Lyth,46,1
25,1,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,A Lyth,SM Curran,MS Pepper,47,1
26,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MS Pepper,SP Narine,A Lyth,47,1
27,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MS Pepper,SP Narine,A Lyth,47,1
28,4,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MS Pepper,SP Narine,A Lyth,51,1
29,0,0,Northern Superchargers,1,2022,male,Oval Invincibles,3 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MS Pepper,SP Narine,A Lyth,51,1
