Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,GM Harris,LK Bell,DR Gibson,0,0
2,0,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,GM Harris,LK Bell,DR Gibson,0,0
3,1,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,GM Harris,LK Bell,DR Gibson,1,0
4,1,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DR Gibson,LK Bell,GM Harris,2,0
5,0,1,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,GM Harris,LK Bell,DR Gibson,2,1
6,1,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,LK Bell,DR Gibson,3,1
7,0,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,LK Bell,DR Gibson,3,1
8,0,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,LK Bell,DR Gibson,3,1
9,1,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,LK Bell,DR Gibson,4,1
10,4,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DR Gibson,LK Bell,HC Knight,8,1
11,4,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DR Gibson,LK Bell,HC Knight,12,1
12,1,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,A Shrubsole,DR Gibson,13,1
13,1,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,HC Knight,A Shrubsole,DR Gibson,14,1
14,1,0,London Spirit,1,2023,female,Southern Brave,5 wickets,"Lord's, London",Southern Brave,field,Southern Brave,DR Gibson,A Shrubsole,HC Knight,15,1
