Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,AM Rossington,SM Curran,BR McDermott,0,0
2,2,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,AM Rossington,SM Curran,BR McDermott,2,0
3,1,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,AM Rossington,SM Curran,BR McDermott,3,0
4,0,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,BR McDermott,SM Curran,AM Rossington,3,0
5,0,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,BR McDermott,SM Curran,AM Rossington,3,0
6,5,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,BR McDermott,P Hatzoglou,AM Rossington,8,0
7,0,1,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,BR McDermott,P Hatzoglou,AM Rossington,8,1
8,1,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,JP Inglis,P Hatzoglou,AM Rossington,9,1
9,1,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,AM Rossington,P Hatzoglou,JP Inglis,10,1
10,0,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,JP Inglis,P Hatzoglou,AM Rossington,10,1
11,1,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,JP Inglis,P Hatzoglou,AM Rossington,11,1
12,0,0,London Spirit,1,2022,male,Oval Invincibles,6 wickets,"Lord's, London",London Spirit,bat,Oval Invincibles,JP Inglis,TK Curran,AM Rossington,11,1
