Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,A Lyth,JL Denly,CA Lynn,1,0
2,4,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,JL Denly,A Lyth,5,0
3,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,JL Denly,A Lyth,5,0
4,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,JL Denly,A Lyth,5,0
5,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,JL Denly,A Lyth,5,0
6,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,RE van der Merwe,A Lyth,5,0
7,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,RE van der Merwe,A Lyth,5,0
8,4,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,RE van der Merwe,A Lyth,9,0
9,4,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,RE van der Merwe,A Lyth,13,0
10,2,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,RE van der Merwe,A Lyth,15,0
11,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,A Lyth,Mohammad Nabi,CA Lynn,15,0
12,1,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,A Lyth,Mohammad Nabi,CA Lynn,16,0
13,0,1,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,CA Lynn,Mohammad Nabi,A Lyth,16,1
14,0,0,Northern Superchargers,1,2021,male,Northern Superchargers,63 runs,"Lord's, London",Northern Superchargers,bat,London Spirit,HC Brook,Mohammad Nabi,A Lyth,16,1
