Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,JE Root,CR Woakes,AD Hales,1,0
2,0,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,CR Woakes,JE Root,1,0
3,3,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,CR Woakes,JE Root,4,0
4,0,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,JE Root,CR Woakes,AD Hales,4,0
5,1,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,JE Root,CR Woakes,AD Hales,5,0
6,4,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,AF Milne,JE Root,9,0
7,0,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,AF Milne,JE Root,9,0
8,4,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,AF Milne,JE Root,13,0
9,0,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,AF Milne,JE Root,13,0
10,1,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,AF Milne,JE Root,14,0
11,6,0,Trent Rockets,1,2023,male,Trent Rockets,46 runs,"Trent Bridge, Nottingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,CR Woakes,JE Root,20,0
