Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,PD Salt,DJ Worrall,JC Buttler,1,0
2,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,1,0
3,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,1,0
4,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,1,0
5,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,1,0
6,2,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,JA Thompson,PD Salt,3,0
7,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,JA Thompson,PD Salt,3,0
8,6,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,JA Thompson,PD Salt,9,0
9,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,JA Thompson,PD Salt,10,0
10,6,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,PD Salt,JA Thompson,JC Buttler,16,0
11,4,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,20,0
12,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,21,0
13,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,PD Salt,DJ Worrall,JC Buttler,21,0
14,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,PD Salt,DJ Worrall,JC Buttler,22,0
15,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,23,0
16,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,PD Salt,LA Dawson,JC Buttler,24,0
17,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,LA Dawson,PD Salt,25,0
18,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,PD Salt,LA Dawson,JC Buttler,25,0
19,6,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,PD Salt,LA Dawson,JC Buttler,31,0
20,6,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,PD Salt,LA Dawson,JC Buttler,37,0
21,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,37,0
22,6,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,43,0
23,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,DJ Worrall,PD Salt,44,0
24,0,1,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,PD Salt,DJ Worrall,JC Buttler,44,1
25,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,MDE Holden,DJ Worrall,JC Buttler,44,1
26,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,MDE Holden,NT Ellis,JC Buttler,45,1
27,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,NT Ellis,MDE Holden,45,1
28,0,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,NT Ellis,MDE Holden,45,1
29,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,JC Buttler,NT Ellis,MDE Holden,46,1
30,1,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,MDE Holden,NT Ellis,JC Buttler,47,1
31,2,0,Manchester Originals,1,2023,male,Tie,,"Old Trafford, Manchester",London Spirit,field,,MDE Holden,MJJ Critchley,JC Buttler,49,1
