Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,1,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,A Lyth,GHS Garton,CA Lynn,0,1
2,0,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,DJ Willey,GHS Garton,CA Lynn,0,1
3,1,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,DJ Willey,GHS Garton,CA Lynn,1,1
4,0,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,DJ Willey,GHS Garton,CA Lynn,1,1
5,1,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,DJ Willey,GHS Garton,CA Lynn,2,1
6,0,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,GHS Garton,DJ Willey,2,1
7,4,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,GHS Garton,DJ Willey,6,1
8,0,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,GHS Garton,DJ Willey,6,1
9,4,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,GHS Garton,DJ Willey,10,1
10,1,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,GHS Garton,DJ Willey,11,1
11,0,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,DJ Willey,GHS Garton,CA Lynn,11,1
12,0,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,PR Stirling,DJ Willey,11,1
13,0,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,PR Stirling,DJ Willey,11,1
14,4,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,PR Stirling,DJ Willey,15,1
15,1,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,PR Stirling,DJ Willey,16,1
16,1,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,DJ Willey,PR Stirling,CA Lynn,17,1
17,1,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,DR Briggs,DJ Willey,18,1
18,4,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,DJ Willey,DR Briggs,CA Lynn,22,1
19,1,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,DJ Willey,DR Briggs,CA Lynn,23,1
20,0,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,DR Briggs,DJ Willey,23,1
21,1,0,Northern Superchargers,1,2021,male,Southern Brave,5 wickets,"The Rose Bowl, Southampton",Northern Superchargers,bat,Southern Brave,CA Lynn,DR Briggs,DJ Willey,24,1
