Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,BF Smith,KL Cross,EJ Villani,0,0
2,0,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,BF Smith,KL Cross,EJ Villani,0,0
3,1,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,BF Smith,KL Cross,EJ Villani,1,0
4,0,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,EJ Villani,KL Cross,BF Smith,1,0
5,4,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,EJ Villani,KL Cross,BF Smith,5,0
6,0,1,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,EJ Villani,HE Jones,BF Smith,5,1
7,1,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,M Kelly,HE Jones,BF Smith,6,1
8,0,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,BF Smith,HE Jones,M Kelly,6,1
9,1,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,BF Smith,HE Jones,M Kelly,7,1
10,4,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,BF Smith,HE Jones,M Kelly,11,1
11,2,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,BF Smith,HE Jones,M Kelly,13,1
12,0,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,M Kelly,G Potts,BF Smith,13,1
13,4,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,M Kelly,G Potts,BF Smith,17,1
14,0,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,M Kelly,G Potts,BF Smith,17,1
15,0,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,M Kelly,G Potts,BF Smith,17,1
16,4,0,Trent Rockets,1,2022,female,Trent Rockets,43 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,M Kelly,G Potts,BF Smith,21,1
