Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,LMM Tahuhu,DN Wyatt,0,0
2,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,LMM Tahuhu,DN Wyatt,4,0
3,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,LMM Tahuhu,DN Wyatt,5,0
4,2,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,LMM Tahuhu,S Mandhana,7,0
5,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,LMM Tahuhu,S Mandhana,7,0
6,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,7,0
7,2,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,9,0
8,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,13,0
9,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,13,0
10,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,14,0
11,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,G Potts,S Mandhana,14,0
12,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,G Potts,S Mandhana,15,0
13,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,G Potts,DN Wyatt,15,0
14,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,G Potts,DN Wyatt,15,0
15,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,G Potts,DN Wyatt,16,0
16,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,LMM Tahuhu,S Mandhana,17,0
17,6,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,LMM Tahuhu,DN Wyatt,23,0
18,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,LMM Tahuhu,DN Wyatt,27,0
19,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,LMM Tahuhu,DN Wyatt,31,0
20,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,LMM Tahuhu,DN Wyatt,35,0
21,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,S Ecclestone,S Mandhana,36,0
22,2,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,S Ecclestone,DN Wyatt,38,0
23,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,S Ecclestone,DN Wyatt,38,0
24,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,S Ecclestone,DN Wyatt,38,0
25,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,S Ecclestone,DN Wyatt,42,0
26,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,EL Lamb,DN Wyatt,43,0
27,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,EL Lamb,S Mandhana,44,0
28,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,EL Lamb,DN Wyatt,44,0
29,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,EL Lamb,DN Wyatt,44,0
30,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,EL Lamb,DN Wyatt,44,0
31,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,DJS Dottin,S Mandhana,45,0
32,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,DJS Dottin,DN Wyatt,46,0
33,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,DJS Dottin,S Mandhana,50,0
34,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,DJS Dottin,S Mandhana,50,0
35,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,DJS Dottin,S Mandhana,51,0
36,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,S Ecclestone,DN Wyatt,52,0
37,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,S Ecclestone,S Mandhana,53,0
38,6,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,S Ecclestone,DN Wyatt,59,0
39,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,S Ecclestone,DN Wyatt,63,0
40,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,S Ecclestone,DN Wyatt,63,0
41,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,64,0
42,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,KL Cross,DN Wyatt,64,0
43,0,1,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,S Mandhana,KL Cross,DN Wyatt,64,1
44,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,SIR Dunkley,KL Cross,DN Wyatt,64,1
45,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,SIR Dunkley,KL Cross,DN Wyatt,64,1
46,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,SIR Dunkley,EL Lamb,DN Wyatt,65,1
47,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,EL Lamb,SIR Dunkley,69,1
48,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,EL Lamb,SIR Dunkley,70,1
49,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,SIR Dunkley,EL Lamb,DN Wyatt,71,1
50,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,EL Lamb,SIR Dunkley,71,1
51,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,SIR Dunkley,HE Jones,DN Wyatt,71,1
52,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,SIR Dunkley,HE Jones,DN Wyatt,71,1
53,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,SIR Dunkley,HE Jones,DN Wyatt,72,1
54,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,HE Jones,SIR Dunkley,73,1
55,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,SIR Dunkley,HE Jones,DN Wyatt,74,1
56,4,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,S Ecclestone,SIR Dunkley,78,1
57,0,1,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,DN Wyatt,S Ecclestone,SIR Dunkley,78,2
58,2,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,TM McGrath,S Ecclestone,SIR Dunkley,80,2
59,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,TM McGrath,S Ecclestone,SIR Dunkley,80,2
60,1,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,TM McGrath,S Ecclestone,SIR Dunkley,81,2
61,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,TM McGrath,HE Jones,SIR Dunkley,81,2
62,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,TM McGrath,HE Jones,SIR Dunkley,81,2
63,0,1,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,TM McGrath,HE Jones,SIR Dunkley,81,3
64,0,0,Southern Brave,1,2022,female,Southern Brave,9 runs,"The Rose Bowl, Southampton",Manchester Originals,field,Manchester Originals,ME Bouchier,HE Jones,SIR Dunkley,81,3
