Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,DJ Worrall,DP Conway,0,0
2,6,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,DJ Worrall,DP Conway,6,0
3,0,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,DJ Worrall,DP Conway,6,0
4,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,DJ Worrall,DP Conway,7,0
5,0,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,DP Conway,DJ Worrall,FH Allen,7,0
6,0,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,DP Conway,DJ Worrall,FH Allen,7,0
7,0,1,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,DP Conway,DJ Worrall,FH Allen,7,1
8,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,JM Vince,DJ Worrall,FH Allen,8,1
9,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,DJ Worrall,JM Vince,9,1
10,0,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,DJ Worrall,JM Vince,9,1
11,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,DJ Worrall,JM Vince,10,1
12,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,JA Thompson,JM Vince,11,1
13,4,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,JM Vince,JA Thompson,FH Allen,15,1
14,4,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,JM Vince,JA Thompson,FH Allen,19,1
15,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,JM Vince,JA Thompson,FH Allen,20,1
16,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,JA Thompson,JM Vince,21,1
17,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,JM Vince,MJJ Critchley,FH Allen,22,1
18,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,MJJ Critchley,JM Vince,23,1
19,6,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,JM Vince,MJJ Critchley,FH Allen,29,1
20,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,JM Vince,MJJ Critchley,FH Allen,30,1
21,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,MJJ Critchley,JM Vince,31,1
22,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,LA Dawson,JM Vince,32,1
23,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,JM Vince,LA Dawson,FH Allen,33,1
24,0,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,LA Dawson,JM Vince,33,1
25,0,1,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,FH Allen,LA Dawson,JM Vince,33,2
26,1,0,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,TH David,LA Dawson,JM Vince,34,2
27,0,1,Southern Brave,1,2023,male,Tie,,"Lord's, London",London Spirit,field,,JM Vince,DJ Mitchell,TH David,34,3
