Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AJ Healy,MK Villiers,JI Rodrigues,0,0
2,6,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AJ Healy,MK Villiers,JI Rodrigues,6,0
3,0,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AJ Healy,MK Villiers,JI Rodrigues,6,0
4,4,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AJ Healy,MK Villiers,JI Rodrigues,10,0
5,4,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AJ Healy,MK Villiers,JI Rodrigues,14,0
6,1,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AJ Healy,Sophia Smale,JI Rodrigues,15,0
7,1,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JI Rodrigues,Sophia Smale,AJ Healy,16,0
8,0,1,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,AJ Healy,Sophia Smale,JI Rodrigues,16,1
9,0,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,BAM Heath,Sophia Smale,JI Rodrigues,16,1
10,0,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,BAM Heath,Sophia Smale,JI Rodrigues,16,1
11,0,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JI Rodrigues,S Ismail,BAM Heath,16,1
12,0,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JI Rodrigues,S Ismail,BAM Heath,16,1
13,1,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,JI Rodrigues,S Ismail,BAM Heath,17,1
14,1,0,Northern Superchargers,1,2022,female,Oval Invincibles,9 wickets,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,BAM Heath,S Ismail,JI Rodrigues,18,1
