Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,S Mahmood,JL Denly,0,0
2,4,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,S Mahmood,JL Denly,4,0
3,0,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,S Mahmood,JL Denly,4,0
4,0,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,S Mahmood,JL Denly,4,0
5,1,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,S Mahmood,JL Denly,5,0
6,1,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,JL Denly,RJW Topley,AM Rossington,6,0
7,1,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,RJW Topley,JL Denly,7,0
8,1,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,RJW Topley,JL Denly,8,0
9,0,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,JL Denly,RJW Topley,AM Rossington,8,0
10,0,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,JL Denly,RJW Topley,AM Rossington,8,0
11,0,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,JL Denly,RJW Topley,AM Rossington,8,0
12,4,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,SP Narine,JL Denly,12,0
13,0,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,SP Narine,JL Denly,12,0
14,1,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,AM Rossington,SP Narine,JL Denly,13,0
15,0,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,JL Denly,SP Narine,AM Rossington,13,0
16,4,0,London Spirit,1,2021,male,Oval Invincibles,2 wickets,"Kennington Oval, London",London Spirit,bat,Oval Invincibles,JL Denly,SP Narine,AM Rossington,17,0
