Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,0,0
2,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,0,0
3,4,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,4,0
4,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,4,0
5,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,4,0
6,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,J Little,DP Conway,4,0
7,6,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,J Little,DP Conway,10,0
8,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,J Little,DP Conway,10,0
9,1,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,J Little,DP Conway,11,0
10,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,DP Conway,J Little,FH Allen,11,0
11,4,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,15,0
12,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,15,0
13,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,15,0
14,1,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,16,0
15,5,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,21,0
16,3,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,RJ Gleeson,DP Conway,24,0
17,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,DP Conway,RJ Gleeson,FH Allen,24,0
18,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,DP Conway,J Little,FH Allen,24,0
19,4,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,DP Conway,J Little,FH Allen,28,0
20,2,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,DP Conway,J Little,FH Allen,30,0
21,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,DP Conway,J Little,FH Allen,30,0
22,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,DP Conway,J Little,FH Allen,30,0
23,0,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,Zaman Khan,DP Conway,30,0
24,4,0,Southern Brave,1,2023,male,Manchester Originals,7 wickets,"Kennington Oval, London",Manchester Originals,field,Manchester Originals,FH Allen,Zaman Khan,DP Conway,34,0
