Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,L Lee,CE Dean,EL Lamb,0,0
2,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,L Lee,CE Dean,EL Lamb,0,0
3,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,L Lee,CE Dean,EL Lamb,1,0
4,4,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,CE Dean,L Lee,5,0
5,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,CE Dean,L Lee,5,0
6,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,S Munro,L Lee,5,0
7,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,S Munro,L Lee,5,0
8,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,S Munro,L Lee,5,0
9,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,S Munro,L Lee,6,0
10,5,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,L Lee,S Munro,EL Lamb,11,0
11,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,L Lee,S Munro,EL Lamb,11,0
12,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,DB Sharma,L Lee,11,0
13,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,DB Sharma,L Lee,11,0
14,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,DB Sharma,L Lee,11,0
15,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,DB Sharma,L Lee,11,0
16,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,DB Sharma,L Lee,11,0
17,4,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,S Munro,L Lee,15,0
18,4,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,S Munro,L Lee,19,0
19,6,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,S Munro,L Lee,25,0
20,2,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,S Munro,L Lee,27,0
21,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,S Munro,L Lee,28,0
22,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,DB Sharma,L Lee,29,0
23,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,L Lee,DB Sharma,EL Lamb,29,0
24,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,L Lee,DB Sharma,EL Lamb,30,0
25,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,L Lee,DB Sharma,EL Lamb,30,0
26,0,1,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,L Lee,DB Sharma,EL Lamb,30,1
27,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,M du Preez,DB Sharma,EL Lamb,30,1
28,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,M du Preez,HC Knight,EL Lamb,30,1
29,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,M du Preez,HC Knight,EL Lamb,31,1
30,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,HC Knight,M du Preez,32,1
31,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,M du Preez,HC Knight,EL Lamb,32,1
32,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,M du Preez,HC Knight,EL Lamb,32,1
33,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,DR Gibson,M du Preez,33,1
34,0,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,M du Preez,DR Gibson,EL Lamb,33,1
35,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,M du Preez,DR Gibson,EL Lamb,34,1
36,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,DR Gibson,M du Preez,35,1
37,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,M du Preez,DR Gibson,EL Lamb,36,1
38,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,HC Knight,M du Preez,37,1
39,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,M du Preez,HC Knight,EL Lamb,38,1
40,1,0,Manchester Originals,1,2021,female,London Spirit,5 wickets,"Old Trafford, Manchester",Manchester Originals,bat,London Spirit,EL Lamb,HC Knight,M du Preez,39,1
