Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,SM Curran,Miles Hammond,0,0
2,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,SM Curran,Miles Hammond,0,0
3,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,SM Curran,Miles Hammond,0,0
4,2,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,SM Curran,Miles Hammond,2,0
5,4,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,SM Curran,Miles Hammond,6,0
6,4,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,TK Curran,Miles Hammond,10,0
7,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,TK Curran,Miles Hammond,10,0
8,6,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,TK Curran,Miles Hammond,16,0
9,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,TK Curran,Miles Hammond,16,0
10,1,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,TK Curran,Miles Hammond,17,0
11,6,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,Mohammad Hasnain,Miles Hammond,23,0
12,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,Mohammad Hasnain,Miles Hammond,23,0
13,0,1,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,WCF Smeed,Mohammad Hasnain,Miles Hammond,23,1
14,1,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MM Ali,Mohammad Hasnain,Miles Hammond,24,1
15,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,Mohammad Hasnain,MM Ali,24,1
16,4,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,ME Milnes,MM Ali,28,1
17,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,ME Milnes,MM Ali,28,1
18,6,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,ME Milnes,MM Ali,34,1
19,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,ME Milnes,MM Ali,34,1
20,1,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,ME Milnes,MM Ali,35,1
21,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,SP Narine,MM Ali,35,1
22,6,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,SP Narine,MM Ali,41,1
23,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,SP Narine,MM Ali,41,1
24,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,SP Narine,MM Ali,41,1
25,0,1,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,Miles Hammond,SP Narine,MM Ali,41,2
26,1,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,LS Livingstone,SP Narine,MM Ali,42,2
27,1,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MM Ali,SP Narine,LS Livingstone,43,2
28,1,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,LS Livingstone,SP Narine,MM Ali,44,2
29,1,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MM Ali,SP Narine,LS Livingstone,45,2
30,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,LS Livingstone,SP Narine,MM Ali,45,2
31,1,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,MM Ali,NA Sowter,LS Livingstone,46,2
32,0,0,Birmingham Phoenix,1,2022,male,Birmingham Phoenix,10 runs,"Kennington Oval, London",Oval Invincibles,field,Oval Invincibles,LS Livingstone,NA Sowter,MM Ali,46,2
