Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,RJW Topley,JC Buttler,1,0
2,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,RJW Topley,PD Salt,2,0
3,0,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,RJW Topley,PD Salt,2,0
4,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,RJW Topley,PD Salt,3,0
5,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,RJW Topley,JC Buttler,4,0
6,0,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,RJW Topley,PD Salt,4,0
7,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,CF Parkinson,PD Salt,5,0
8,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,CF Parkinson,JC Buttler,6,0
9,0,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,CF Parkinson,PD Salt,6,0
10,4,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,CF Parkinson,PD Salt,10,0
11,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,CF Parkinson,PD Salt,11,0
12,0,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,RJW Topley,PD Salt,11,0
13,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,RJW Topley,PD Salt,12,0
14,4,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,RJW Topley,JC Buttler,16,0
15,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,RJW Topley,JC Buttler,17,0
16,4,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,RJW Topley,JC Buttler,21,0
17,0,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,RJW Topley,JC Buttler,21,0
18,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,CF Parkinson,JC Buttler,22,0
19,0,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,CF Parkinson,PD Salt,22,0
20,4,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,CF Parkinson,PD Salt,26,0
21,3,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,CF Parkinson,PD Salt,29,0
22,0,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,CF Parkinson,JC Buttler,29,0
23,2,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,BA Carse,PD Salt,31,0
24,4,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,BA Carse,PD Salt,35,0
25,4,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,BA Carse,PD Salt,39,0
26,4,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,BA Carse,PD Salt,43,0
27,0,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,BA Carse,PD Salt,43,0
28,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,JC Buttler,D Wiese,PD Salt,44,0
29,1,0,Manchester Originals,1,2023,male,Manchester Originals,81 runs,"Old Trafford, Manchester",Manchester Originals,bat,Northern Superchargers,PD Salt,D Wiese,JC Buttler,45,0
