Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,M Kapp,EL Lamb,1,0
2,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,M Kapp,EL Lamb,1,0
3,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,M Kapp,EL Lamb,1,0
4,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,M Kapp,EL Lamb,1,0
5,2,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,M Kapp,EL Lamb,3,0
6,1,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,M Kapp,EL Lamb,4,0
7,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,EL Lamb,M Kapp,L Lee,4,0
8,0,1,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,EL Lamb,M Kapp,L Lee,4,1
9,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,GEB Boyce,M Kapp,L Lee,4,1
10,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,GEB Boyce,M Kapp,L Lee,4,1
11,1,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,GEB Boyce,M Kapp,L Lee,5,1
12,1,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,GEB Boyce,NE Farrant,L Lee,6,1
13,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,NE Farrant,GEB Boyce,6,1
14,4,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,NE Farrant,GEB Boyce,10,1
15,4,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,NE Farrant,GEB Boyce,14,1
16,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,NE Farrant,GEB Boyce,14,1
17,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,S Ismail,GEB Boyce,14,1
18,0,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,S Ismail,GEB Boyce,14,1
19,4,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,S Ismail,GEB Boyce,18,1
20,6,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,S Ismail,GEB Boyce,24,1
21,1,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,L Lee,S Ismail,GEB Boyce,25,1
22,1,0,Manchester Originals,1,2021,female,Oval Invincibles,5 wickets,"Kennington Oval, London",Manchester Originals,bat,Oval Invincibles,GEB Boyce,S Ismail,L Lee,26,1
