Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,0,0
2,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,0,0
3,1,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,1,0
4,4,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,KL Cross,DN Wyatt,5,0
5,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,KL Cross,DN Wyatt,5,0
6,1,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,S Ecclestone,DN Wyatt,6,0
7,4,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,S Ecclestone,S Mandhana,10,0
8,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,S Ecclestone,S Mandhana,10,0
9,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,S Ecclestone,S Mandhana,10,0
10,4,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,S Ecclestone,S Mandhana,14,0
11,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,EL Lamb,DN Wyatt,14,0
12,4,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,EL Lamb,DN Wyatt,18,0
13,4,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,EL Lamb,DN Wyatt,22,0
14,1,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,EL Lamb,DN Wyatt,23,0
15,4,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,EL Lamb,S Mandhana,27,0
16,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,27,0
17,1,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,28,0
18,1,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,KL Cross,DN Wyatt,29,0
19,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,29,0
20,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,KL Cross,S Mandhana,29,0
21,1,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,HE Jones,DN Wyatt,30,0
22,4,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,HE Jones,DN Wyatt,34,0
23,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,HE Jones,DN Wyatt,34,0
24,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,HE Jones,DN Wyatt,34,0
25,0,1,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,S Mandhana,HE Jones,DN Wyatt,34,1
26,2,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,SIR Dunkley,HE Jones,DN Wyatt,36,1
27,1,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,SIR Dunkley,A Hartley,DN Wyatt,37,1
28,3,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,A Hartley,SIR Dunkley,40,1
29,3,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,SIR Dunkley,A Hartley,DN Wyatt,43,1
30,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,A Hartley,SIR Dunkley,43,1
31,4,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,DN Wyatt,A Hartley,SIR Dunkley,47,1
32,0,0,Southern Brave,1,2021,female,Manchester Originals,17 runs,"Old Trafford, Manchester",Manchester Originals,field,Manchester Originals,SIR Dunkley,S Ecclestone,DN Wyatt,47,1
