Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,DJ Willey,T Banton,1,0
2,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,T Banton,DJ Willey,JM Bairstow,2,0
3,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,DJ Willey,T Banton,3,0
4,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,T Banton,DJ Willey,JM Bairstow,4,0
5,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,DJ Willey,T Banton,4,0
6,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,MJ Potts,T Banton,4,0
7,4,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,MJ Potts,T Banton,8,0
8,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,MJ Potts,T Banton,9,0
9,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,T Banton,MJ Potts,JM Bairstow,9,0
10,2,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,T Banton,MJ Potts,JM Bairstow,11,0
11,6,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,DJ Willey,T Banton,17,0
12,4,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,DJ Willey,T Banton,21,0
13,4,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,DJ Willey,T Banton,25,0
14,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,DJ Willey,T Banton,25,0
15,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,DJ Willey,T Banton,25,0
16,2,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,Mujeeb Ur Rahman,T Banton,27,0
17,4,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,Mujeeb Ur Rahman,T Banton,31,0
18,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,Mujeeb Ur Rahman,T Banton,32,0
19,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,T Banton,Mujeeb Ur Rahman,JM Bairstow,32,0
20,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,T Banton,Mujeeb Ur Rahman,JM Bairstow,32,0
21,6,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,BA Carse,T Banton,38,0
22,4,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,BA Carse,T Banton,42,0
23,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,BA Carse,T Banton,43,0
24,0,1,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,T Banton,BA Carse,JM Bairstow,43,1
25,2,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,BM Duckett,BA Carse,JM Bairstow,45,1
26,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,BM Duckett,AU Rashid,JM Bairstow,46,1
27,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,AU Rashid,BM Duckett,47,1
28,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,BM Duckett,AU Rashid,JM Bairstow,48,1
29,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,AU Rashid,BM Duckett,49,1
30,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,BM Duckett,AU Rashid,JM Bairstow,49,1
31,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,BA Carse,BM Duckett,49,1
32,1,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,JM Bairstow,BA Carse,BM Duckett,50,1
33,0,0,Welsh Fire,1,2021,male,Welsh Fire,5 runs,"Headingley, Leeds",Northern Superchargers,field,Northern Superchargers,BM Duckett,BA Carse,JM Bairstow,50,1
