Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,MM Ali,DJ Malan,1,0
2,1,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DJ Malan,MM Ali,AD Hales,2,0
3,0,1,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,AD Hales,MM Ali,DJ Malan,2,1
4,0,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,T Kohler-Cadmore,MM Ali,DJ Malan,2,1
5,1,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,T Kohler-Cadmore,MM Ali,DJ Malan,3,1
6,2,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DJ Malan,Imran Tahir,T Kohler-Cadmore,5,1
7,6,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DJ Malan,Imran Tahir,T Kohler-Cadmore,11,1
8,0,1,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,DJ Malan,Imran Tahir,T Kohler-Cadmore,11,2
9,2,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,C Munro,Imran Tahir,T Kohler-Cadmore,13,2
10,1,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,C Munro,Imran Tahir,T Kohler-Cadmore,14,2
11,1,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,C Munro,TG Helm,T Kohler-Cadmore,15,2
12,1,0,Trent Rockets,1,2022,male,Birmingham Phoenix,7 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,T Kohler-Cadmore,TG Helm,C Munro,16,2
